
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-03-26;42.840,49;6334939988629;45.093,21;6699121821032;41.411,04;9853625501343;44.461,03;2156939559475;69.245,81;891738144963;40.704,90;4929938538847;45.514,10;20949512737
2020-03-27;43.093,65;6676951377338;45.399,83;6971946576215;41.587,64;10233488875459;44.728,69;2224964854579;69.697,50;913466472753;40.985,04;5114392718600;45.819,82;22113451760
2020-03-28;43.093,65;6676951377338;45.399,83;6971946576215;41.587,64;10233488875459;44.728,69;2224964854579;69.697,50;913466472753;40.985,04;5114392718600;45.819,82;22113451760
2020-03-29;43.093,65;6676951377338;45.399,83;6971946576215;41.587,64;10233488875459;44.728,69;2224964854579;69.697,50;913466472753;40.985,04;5114392718600;45.819,82;22113451760
2020-03-30;43.058,30;6512796118341;45.406,43;6725124172600;41.498,37;9827658731853;44.713,53;2169247593067;69.672,66;898673180810;40.944,26;5021964749292;45.833,65;21901660631
2020-03-31;43.091,85;6429602298950;45.474,61;6667398051036;41.594,47;9527785468660;44.765,18;2135817439855;69.745,81;898831990582;40.988,48;5024520238306;45.888,70;21448047808
2020-04-01;43.194,67;6474106071974;45.619,59;6688354669787;41.711,46;9505577254809;44.885,84;2113830967125;69.914,83;906519242427;41.113,21;5059044876016;46.010,61;21331297719
2020-04-02;43.552,08;6553312933485;45.998,76;6750518295585;41.970,79;9571068641844;45.262,53;2136245753929;70.381,94;915314664807;41.436,71;5117473530395;46.408,80;21125562624
2020-04-03;43.608,52;6611942578757;46.073,35;6808261512768;42.016,38;9645074995313;45.321,30;2151821305000;70.473,21;921790907416;41.506,85;5152611903480;46.526,24;21193580104
2020-04-04;43.608,52;6611942578757;46.073,35;6808261512768;42.016,38;9645074995313;45.321,30;2151821305000;70.473,21;921790907416;41.506,85;5152611903480;46.526,24;21193580104
2020-04-05;43.608,52;6611942578757;46.073,35;6808261512768;42.016,38;9645074995313;45.321,30;2151821305000;70.473,21;921790907416;41.506,85;5152611903480;46.526,24;21193580104
2020-04-06;43.467,03;6612138301563;45.894,63;6809256906792;41.931,91;9645805090856;45.150,49;2148429526022;70.175,67;921218999187;41.398,03;5154950430767;46.395,65;21156808412
2020-04-07;43.547,88;6305564476250;45.984,91;6477232592123;42.011,07;9180882569951;45.247,95;2045943613559;70.341,51;884574169244;41.531,15;4913939827732;46.545,02;20169940715
2020-04-08;43.576,81;5985341366369;46.015,97;6141081090247;42.025,27;8700091246431;45.267,14;1958939558858;70.377,29;870661073116;41.561,77;4799620930112;46.582,88;19176606167
2020-04-09;43.826,30;5839050554043;46.338,52;5955650648417;42.199,35;8272390647706;45.525,96;1897600204528;70.744,80;870359326130;41.809,21;4789600960285;46.895,41;18298558892
2020-04-10;43.826,30;5839050554043;46.338,52;5955650648417;42.199,35;8272390647706;45.525,96;1897600204528;70.744,80;870359326130;41.809,21;4789600960285;46.895,41;18298558892
2020-04-11;43.826,30;5839050554043;46.338,52;5955650648417;42.199,35;8272390647706;45.525,96;1897600204528;70.744,80;870359326130;41.809,21;4789600960285;46.895,41;18298558892
2020-04-12;43.826,30;5839050554043;46.338,52;5955650648417;42.199,35;8272390647706;45.525,96;1897600204528;70.744,80;870359326130;41.809,21;4789600960285;46.895,41;18298558892
2020-04-13;44.225,82;5843185446220;46.783,93;5966778994366;42.588,64;7920244078162;45.951,99;1855103859781;71.298,40;874945064945;42.232,88;4819714380148;47.346,35;17526483315
2020-04-14;44.349,58;5834778969770;46.897,10;5972923835266;42.712,29;7915131897576;46.059,02;1860426293456;71.427,70;876242445700;42.323,92;4828428617941;47.467,86;17268018298
2020-04-15;44.436,01;5858664233605;46.995,60;5978106001434;42.768,51;7932980880407;46.122,18;1862448523960;71.531,08;889751406815;42.415,63;4841080236609;47.468,73;24876014666
2020-04-16;44.562,59;5866628813980;47.042,27;5972530765703;42.852,66;7933100073612;46.152,10;1862290505706;71.639,58;891708751116;42.485,39;4846963331502;47.509,13;24617795602
2020-04-17;44.532,61;5843676297916;47.012,18;5947989608466;42.807,43;7878449579282;46.131,75;1857235424405;71.625,58;891579758502;42.503,05;4838897781070;47.483,36;24501111615
2020-04-18;44.532,61;5843676297916;47.012,18;5947989608466;42.807,43;7878449579282;46.131,75;1857235424405;71.625,58;891579758502;42.503,05;4838897781070;47.483,36;24501111615
2020-04-19;44.532,61;5843676297916;47.012,18;5947989608466;42.807,43;7878449579282;46.131,75;1857235424405;71.625,58;891579758502;42.503,05;4838897781070;47.483,36;24501111615
2020-04-20;44.701,54;5824177803424;47.172,72;5937875241729;42.964,05;7836745571784;46.295,14;1858344660286;71.859,62;894046300664;42.671,38;4846920939362;47.623,90;24602782158
2020-04-21;44.757,96;5794195372748;47.217,02;5902631896615;43.010,42;7772169341932;46.356,39;1850329042045;71.921,24;892133394920;42.734,07;4839853763891;47.633,41;24503009959
2020-04-22;44.770,42;5764819923396;47.216,07;5881488497908;42.988,63;7739258750995;46.344,54;1846184243651;71.927,09;891216541629;42.744,40;4832376367908;47.609,47;24632011095
2020-04-23;44.863,44;5747099841368;47.293,12;5871179653038;43.082,30;7720150625575;46.423,46;1845068782732;72.050,64;891451291408;42.837,09;4837725024099;47.675,41;24520189335
2020-04-24;45.024,44;5759977823974;47.452,66;5885786736020;43.211,59;7746191415253;46.604,21;1853116721032;72.288,20;893798355164;42.992,95;4853164201134;47.807,18;24492054206
2020-04-25;45.024,44;5759977823974;47.452,66;5885786736020;43.211,59;7746191415253;46.604,21;1853116721032;72.288,20;893798355164;42.992,95;4853164201134;47.807,18;24492054206
2020-04-26;45.024,44;5759977823974;47.452,66;5885786736020;43.211,59;7746191415253;46.604,21;1853116721032;72.288,20;893798355164;42.992,95;4853164201134;47.807,18;24492054206
2020-04-27;45.151,07;5809431686833;47.568,32;5913772876217;43.324,93;7810088241560;46.763,85;1865286332565;72.482,04;896751286811;43.106,63;4872030340939;47.959,16;24839203015
2020-04-28;45.336,04;5833323048569;47.771,62;5940491536950;43.513,54;7842464350419;47.007,46;1876675562104;72.780,10;900178608272;43.300,13;4893319518906;48.160,94;24887420866
2020-04-29;45.413,55;5828965067566;47.847,76;5941672700385;43.601,15;7850425508365;47.063,28;1878742283732;72.899,76;901194237010;43.407,65;4904163884263;48.215,33;25043226428
2020-04-30;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.306,83;25124262441
2020-05-01;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.306,83;25124262441
2020-05-02;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.306,83;25124262441
2020-05-03;45.488,71;5831309993597;47.913,89;5948793319898;43.685,47;7867437403221;47.169,15;1884032556460;73.026,85;902724873236;43.489,02;4914172352613;48.306,83;25124262441
2020-05-04;45.679,29;5836163630381;48.079,27;5967026393698;43.833,78;7876947302005;47.360,77;1888419731760;73.317,02;909248725811;43.665,91;4925516880460;48.419,66;32651794881
2020-05-05;45.686,00;5824668164191;48.117,78;5963943896705;43.818,45;7858542762682;47.388,50;1888537893280;73.348,89;909238443412;43.690,32;4924470832601;48.434,06;32563706879
2020-05-06;45.840,61;5828639402253;48.208,89;5954222409503;43.983,50;7863517138445;47.545,66;1890759322826;73.602,37;911429344941;43.855,73;4938519635385;48.556,71;32519581368
2020-05-07;45.917,11;5855528441146;48.251,85;5961540211112;44.062,05;7896164130498;47.608,45;1893829540263;73.705,36;913315110422;43.927,43;4949585933635;48.611,77;32468784523
2020-05-08;46.011,17;5892706225380;48.347,52;5971316131939;44.154,84;7915868393956;47.718,95;1897550206531;73.857,45;915548894435;44.033,65;4961485206953;48.707,61;32481338178
2020-05-09;46.011,17;5892706225380;48.347,52;5971316131939;44.154,84;7915868393956;47.718,95;1897550206531;73.857,45;915548894435;44.033,65;4961485206953;48.707,61;32481338178
2020-05-10;46.011,17;5892706225380;48.347,52;5971316131939;44.154,84;7915868393956;47.718,95;1897550206531;73.857,45;915548894435;44.033,65;4961485206953;48.707,61;32481338178
2020-05-11;46.130,55;5907286189026;48.476,18;5976837111438;44.283,00;7930651661602;47.858,13;1902266358386;74.039,74;917399802122;44.165,37;4975629282746;48.813,19;32532131126
2020-05-12;46.333,53;5937916378114;48.687,18;6003773482287;44.520,66;7974097775132;48.085,63;1912275411496;74.374,41;921624816847;44.364,16;5000575505249;48.988,28;32614020983
2020-05-13;46.533,11;5999723469543;48.876,72;6329661588005;44.686,08;8402035552686;48.290,84;2001430269570;74.703,02;952255158707;44.559,07;5224140173240;49.155,24;33798300537
2020-05-14;46.536,29;6273852917252;48.870,09;6612689305151;44.690,44;8806717623022;48.317,63;2057682023220;74.754,75;971674596202;44.576,16;5363158208300;49.169,35;34503178356
2020-05-15;46.575,25;6474932073003;48.917,26;6779428136583;44.724,73;9205035476998;48.339,80;2099286339706;74.815,72;987238449292;44.602,59;5397378996634;49.189,89;38827135313
2020-05-16;46.575,25;6474932073003;48.917,26;6779428136583;44.724,73;9205035476998;48.339,80;2099286339706;74.815,72;987238449292;44.602,59;5397378996634;49.189,89;38827135313
2020-05-17;46.575,25;6474932073003;48.917,26;6779428136583;44.724,73;9205035476998;48.339,80;2099286339706;74.815,72;987238449292;44.602,59;5397378996634;49.189,89;38827135313
2020-05-18;46.664,57;6624725918295;48.992,78;6858533907383;44.810,14;9402835746738;48.448,00;2140339118336;74.983,19;990407837035;44.710,71;5421621693469;49.296,25;39702390502
2020-05-19;46.952,93;6785868566989;49.236,73;6905645411218;45.084,38;9636102009506;48.763,18;2190313112344;75.482,81;997809817672;44.999,97;5465421572479;49.603,17;40547141977
2020-05-20;47.086,88;6859580742252;49.373,95;6935354535397;45.187,44;9716533629778;48.911,27;2231299798880;75.711,10;1001789490241;45.140,23;5489703734767;49.755,06;41350622228
2020-05-21;47.086,88;6859580742252;49.373,95;6935354535397;45.187,44;9716533629778;48.911,27;2231299798880;75.711,10;1001789490241;45.140,23;5489703734767;49.755,06;41350622228
2020-05-22;47.257,41;6899658023949;49.524,80;6962912060944;45.308,14;9752744726319;49.083,27;2253933742887;76.011,66;1006011387253;45.323,41;5516280275783;49.929,09;41912376612
2020-05-23;47.257,41;6899658023949;49.524,80;6962912060944;45.308,14;9752744726319;49.083,27;2253933742887;76.011,66;1006011387253;45.323,41;5516280275783;49.929,09;41912376612
2020-05-24;47.257,41;6899658023949;49.524,80;6962912060944;45.308,14;9752744726319;49.083,27;2253933742887;76.011,66;1006011387253;45.323,41;5516280275783;49.929,09;41912376612
2020-05-25;47.591,37;6959066604483;49.891,48;7027281762519;45.604,57;9826148230047;49.474,95;2274193010654;76.625,37;1014343181521;45.688,82;5563654787569;50.302,83;42128100792
2020-05-26;47.696,06;6979832308606;50.011,51;7044718506078;45.689,76;9851592937215;49.576,13;2280119569772;76.787,65;1016622686475;45.806,17;5580655028855;50.419,83;42276401356
2020-05-27;47.499,97;6951650208620;49.785,76;7007624252604;45.495,30;9807158082302;49.331,01;2269033121169;76.424,43;1012196085891;45.608,82;5556105279448;50.192,24;42093168356
2020-05-28;46.975,79;6877350592654;49.185,98;6923313933005;45.040,83;9707385157074;48.779,15;2244242323834;75.485,38;999939147549;45.034,01;5486694969230;49.607,27;41618180272
2020-05-29;47.351,41;6935671564440;49.640,42;6986627694963;45.334,21;9771076494493;49.186,55;2263722241613;76.122,00;1008969231408;45.432,99;5536798301761;50.043,50;41823539321
2020-05-30;47.351,41;6935671564440;49.640,42;6986627694963;45.334,21;9771076494493;49.186,55;2263722241613;76.122,00;1008969231408;45.432,99;5536798301761;50.043,50;41823539321
2020-05-31;47.351,41;6935671564440;49.640,42;6986627694963;45.334,21;9771076494493;49.186,55;2263722241613;76.122,00;1008969231408;45.432,99;5536798301761;50.043,50;41823539321
2020-06-01;47.449,32;6894269586971;49.736,45;7003861478969;45.395,86;9761685357534;49.271,76;2267618988114;76.302,88;1012761257411;45.525,36;5538601928283;50.124,74;43182473566
2020-06-02;47.474,51;7245128179322;49.757,93;7355471670947;45.441,26;10259731829686;49.295,38;2382298612954;76.357,81;1064207746468;45.590,60;5824744254442;50.143,87;45295607321
2020-06-03;47.357,88;7574483936304;49.650,69;7685346011238;45.314,27;10717524119172;49.180,98;2490207945052;76.148,51;1084409470847;45.492,66;6029051801747;50.022,85;47343708677
2020-06-04;47.107,47;7893302169960;49.404,34;8012153658519;45.112,94;11176969598955;48.917,82;2598165434564;75.711,93;1087008368667;45.258,91;6054594320017;49.742,52;49137090456
2020-06-05;46.828,09;7914524737531;49.094,49;8136611647899;44.895,93;11655951440972;48.623,43;2647087091275;75.210,40;1084602399578;44.963,35;6044053288819;49.415,31;50807598417
2020-06-06;46.828,09;7914524737531;49.094,49;8136611647899;44.895,93;11655951440972;48.623,43;2647087091275;75.210,40;1084602399578;44.963,35;6044053288819;49.415,31;50807598417
2020-06-07;46.828,09;7914524737531;49.094,49;8136611647899;44.895,93;11655951440972;48.623,43;2647087091275;75.210,40;1084602399578;44.963,35;6044053288819;49.415,31;50807598417
2020-06-08;46.562,69;7880251173462;48.814,83;8103058547229;44.662,85;11731540465747;48.329,73;2635149340904;74.706,00;1077991675098;44.690,20;6011702841004;49.139,45;51160650730
2020-06-09;46.352,56;7862640993170;48.572,29;8078313851145;44.497,90;11714111972315;48.071,23;2629971566303;74.271,32;1072979638259;44.438,68;5985401309624;48.890,03;51137917119
2020-06-10;46.420,56;7885573618005;48.645,10;8100337515338;44.570,05;11737687780027;48.158,86;2639801088416;74.395,66;1076082750229;44.509,48;6000025422725;48.975,24;51543485559
2020-06-11;46.753,73;7928209960988;49.012,47;8144862716666;44.872,64;11784060412220;48.477,44;2658372317424;75.003,65;1085904793676;44.873,43;6047574842044;49.300,74;51895165934
2020-06-12;46.724,03;7900983052908;48.992,98;8128952111388;44.843,94;11734760539675;48.494,45;2659826592049;75.005,31;1086522125204;44.880,56;6040537946303;49.298,75;51932328984
2020-06-13;46.724,03;7900983052908;48.992,98;8128952111388;44.843,94;11734760539675;48.494,45;2659826592049;75.005,31;1086522125204;44.880,56;6040537946303;49.298,75;51932328984
2020-06-14;46.724,03;7900983052908;48.992,98;8128952111388;44.843,94;11734760539675;48.494,45;2659826592049;75.005,31;1086522125204;44.880,56;6040537946303;49.298,75;51932328984
2020-06-15;46.668,67;7861552088633;48.931,63;8112191008373;44.794,81;11714739050696;48.443,56;2654182962569;74.888,54;1085955468989;44.811,53;6031296082333;49.241,02;52476076352
2020-06-16;46.698,79;7838925356539;48.928,98;8100798943071;44.814,94;11703763371332;48.457,59;2656007412638;74.908,88;1086853903046;44.855,62;6033723643339;49.234,14;52613469555
2020-06-17;46.574,95;7816218039242;48.803,48;8085814778638;44.711,51;11691202839757;48.343,11;2652975577610;74.710,75;1085053262145;44.734,33;6022102331203;49.114,35;52506946021
2020-06-18;46.748,33;7844818691151;48.944,83;8111377857101;44.886,07;11734398194713;48.517,62;2663062599964;74.965,74;1088935853279;44.915,97;6048902456546;49.279,97;52704678074
2020-06-19;47.096,29;7908563285709;49.350,24;8187120537190;45.214,46;11832759618999;48.894,74;2687038063096;75.558,45;1098241826226;45.283,16;6103666867400;49.693,80;53107538113
2020-06-20;47.096,29;7908563285709;49.350,24;8187120537190;45.214,46;11832759618999;48.894,74;2687038063096;75.558,45;1098241826226;45.283,16;6103666867400;49.693,80;53107538113
2020-06-21;47.096,29;7908563285709;49.350,24;8187120537190;45.214,46;11832759618999;48.894,74;2687038063096;75.558,45;1098241826226;45.283,16;6103666867400;49.693,80;53107538113
2020-06-22;47.529,70;7611005620617;49.854,94;7856075477912;45.603,02;11337406548707;49.379,75;2621491397105;76.325,31;1072958880232;45.737,97;6109708494254;50.168,94;52310612559
2020-06-23;47.390,96;7340959529205;49.678,33;7451608265660;45.462,02;10705987914623;49.186,81;2544851267805;76.024,00;1045406014792;45.576,66;5800490160047;49.988,50;51130915112
2020-06-24;47.455,25;7155400099120;49.752,57;7333067927415;45.513,92;10433018391736;49.240,84;2495918284356;76.126,97;1042339701976;45.659,63;5748397943984;50.045,22;50213103254
2020-06-25;47.423,20;7069505012959;49.709,63;7295096280823;45.502,12;10164865780139;49.209,14;2441663105042;76.070,24;1039992783458;45.623,23;5728870681355;50.019,19;49085636042
2020-06-26;47.518,58;7065943645261;49.802,18;7292310805967;45.608,95;10156480509177;49.285,17;2393526297214;76.232,16;1041609651983;45.744,10;5737955924408;50.092,41;48219936462
2020-06-27;47.518,58;7065943645261;49.802,18;7292310805967;45.608,95;10156480509177;49.285,17;2393526297214;76.232,16;1041609651983;45.744,10;5737955924408;50.092,41;48219936462
2020-06-28;47.518,58;7065943645261;49.802,18;7292310805967;45.608,95;10156480509177;49.285,17;2393526297214;76.232,16;1041609651983;45.744,10;5737955924408;50.092,41;48219936462
2020-06-29;47.518,58;7065943645261;49.802,18;7292310805967;45.608,95;10156480509177;49.285,17;2393526297214;76.232,16;1041609651983;45.744,10;5737955924408;50.092,41;48219936462
2020-06-30;47.454,98;7048994366143;49.701,05;7273993578862;45.541,82;10130199438548;49.147,18;2377046116779;76.078,47;1039276985783;45.657,20;5722494374183;50.003,61;46963297685
2020-07-01;47.395,56;7044643644356;49.620,77;7263245035507;45.428,95;10107764159928;49.098,61;2369971874673;75.923,56;1038735807104;45.555,20;5694887342675;49.954,77;49180281355
2020-07-02;47.484,84;7051529053080;49.714,15;7272395766158;45.518,78;10118656664805;49.166,40;2372838768713;76.084,85;1040883532269;45.666,62;5705464400880;50.042,59;49383974736
2020-07-03;47.434,52;7039780559442;49.647,29;7262884100246;45.445,25;10099438665254;49.103,74;2370314677075;75.959,52;1039091015616;45.588,86;5696185100311;50.004,22;49182611077
2020-07-04;47.434,52;7039780559442;49.647,29;7262884100246;45.445,25;10099438665254;49.103,74;2370314677075;75.959,52;1039091015616;45.588,86;5696185100311;50.004,22;49182611077
2020-07-05;47.434,52;7039780559442;49.647,29;7262884100246;45.445,25;10099438665254;49.103,74;2370314677075;75.959,52;1039091015616;45.588,86;5696185100311;50.004,22;49182611077
2020-07-06;47.434,67;7035341803199;49.652,20;7259944563093;45.451,69;10089677902578;49.140,55;2370814805161;75.982,11;1039171889005;45.606,58;5697795138962;50.008,56;49169711280
2020-07-07;47.623,81;7060681784946;49.863,95;7290455836000;45.640,26;10127632173544;49.388,64;2383203055395;76.329,93;1043768965707;45.832,99;5729607385675;50.171,29;49337837396
2020-07-08;47.709,00;7062680219933;49.983,74;7292056733989;45.713,25;10131655094906;49.501,46;2387438496339;76.485,91;1045474334190;45.932,10;5738509865581;50.275,36;49306170526
2020-07-09;47.844,03;7072615384612;50.181,30;7313885009924;45.856,68;10145644409411;49.647,80;2393975747897;76.745,74;1049290476327;46.075,75;5752057094505;50.430,40;49381578788
2020-07-10;47.513,57;7010864118020;49.775,53;7244981980012;45.496,31;10039174331319;49.221,61;2372747027441;76.162,43;1041455800786;45.723,59;5703608413152;50.048,81;48919705786
2020-07-11;47.513,57;7010864118020;49.775,53;7244981980012;45.496,31;10039174331319;49.221,61;2372747027441;76.162,43;1041455800786;45.723,59;5703608413152;50.048,81;48919705786
2020-07-12;47.513,57;7010864118020;49.775,53;7244981980012;45.496,31;10039174331319;49.221,61;2372747027441;76.162,43;1041455800786;45.723,59;5703608413152;50.048,81;48919705786
2020-07-13;47.478,65;6988642780692;49.707,43;7216017823079;45.486,91;10022049741916;49.163,71;2371412684109;76.059,60;1039229222138;45.668,56;5695844105695;49.995,63;48990192396
2020-07-14;47.386,38;6984078102765;49.605,87;7199729310864;45.378,35;10023330339160;49.065,51;2373378851818;75.863,06;1038101103112;45.562,63;5688779686821;49.943,85;49197698091
2020-07-15;47.439,55;7079581451213;49.666,24;7239241054043;45.443,49;10117034862472;49.137,53;2388248005555;75.971,97;1041612384287;45.627,42;5712613108233;50.009,04;52440219377
2020-07-16;47.439,55;7079581451213;49.666,24;7239241054043;45.443,49;10117034862472;49.137,53;2388248005555;75.971,97;1041612384287;45.627,42;5712613108233;50.009,04;52440219377
2020-07-17;47.286,43;7063347788384;49.448,57;7215053363107;45.291,42;10095893726641;48.954,63;2386162514779;75.695,56;1039788179881;45.441,63;5695884542103;49.811,68;52347544643
2020-07-18;47.286,43;7063347788384;49.448,57;7215053363107;45.291,42;10095893726641;48.954,63;2386162514779;75.695,56;1039788179881;45.441,63;5695884542103;49.811,68;52347544643
2020-07-19;47.286,43;7063347788384;49.448,57;7215053363107;45.291,42;10095893726641;48.954,63;2386162514779;75.695,56;1039788179881;45.441,63;5695884542103;49.811,68;52347544643
2020-07-20;46.937,15;7013860245860;49.021,09;7156690257329;44.942,40;10023009847517;48.526,06;2368933703733;75.089,02;1032669941594;45.080,84;5660200209407;49.373,99;51852459576
2020-07-21;46.932,00;7010709389996;49.015,02;7149114116061;44.925,42;10004724383140;48.468,41;2367945985620;75.048,03;1032559833570;45.083,05;5659399423362;49.337,75;51849713634
2020-07-22;46.930,57;6949739307923;49.035,19;7127596893164;44.918,53;9938369999342;48.516,84;2371974502708;75.060,54;1032403088045;45.108,94;5655584644901;49.363,15;51810634375
2020-07-23;46.990,49;6946968803471;49.128,48;7137041491646;45.002,27;9943054345160;48.627,21;2382338252311;75.203,46;1035115004934;45.209,18;5666052961771;49.466,75;51887100798
2020-07-24;47.255,67;7139980684867;49.442,12;7338093142314;45.279,38;10205491372903;48.956,13;2458187411523;75.678,12;1053412618119;45.493,95;5809742795128;49.797,20;53533515944
2020-07-25;47.255,67;7139980684867;49.442,12;7338093142314;45.279,38;10205491372903;48.956,13;2458187411523;75.678,12;1053412618119;45.493,95;5809742795128;49.797,20;53533515944
2020-07-26;47.255,67;7139980684867;49.442,12;7338093142314;45.279,38;10205491372903;48.956,13;2458187411523;75.678,12;1053412618119;45.493,95;5809742795128;49.797,20;53533515944
2020-07-27;47.368,75;7156219585655;49.565,29;7379980444896;45.387,58;10255548164530;49.102,85;2477491938300;75.871,11;1058135715098;45.616,74;5841736515520;49.928,95;53770121689
2020-07-28;47.255,78;7132555504024;49.432,14;7363690520505;45.292,06;10230715057304;48.961,55;2481611898032;75.697,58;1058640303005;45.489,68;5836371579981;49.774,46;53809618947
2020-07-29;47.315,32;7131910375571;49.456,78;7365194815257;45.311,36;10209382937309;48.987,76;2486146172654;75.755,74;1059884106520;45.531,23;5844285616498;49.785,26;53826199386
2020-07-30;47.297,76;7116900599481;49.472,88;7363759630858;45.329,11;10186863809855;48.977,60;2486021252990;75.748,99;1059790283876;45.524,80;5843108955099;49.812,66;53969118336
2020-07-31;47.199,08;7098851275459;49.345,15;7350888250962;45.217,53;10160003449167;48.839,05;2486417248512;75.563,83;1056940075651;45.406,76;5833718186483;49.692,69;53641944059
2020-08-01;47.199,08;7098851275459;49.345,15;7350888250962;45.217,53;10160003449167;48.839,05;2486417248512;75.563,83;1056940075651;45.406,76;5833718186483;49.692,69;53641944059
2020-08-02;47.199,08;7098851275459;49.345,15;7350888250962;45.217,53;10160003449167;48.839,05;2486417248512;75.563,83;1056940075651;45.406,76;5833718186483;49.692,69;53641944059
2020-08-03;47.297,59;7401779790715;49.433,00;7730265581526;45.320,00;10614247427430;48.957,36;2587908125028;75.708,15;1067774650343;45.507,28;5984296574768;49.806,85;58572661827
2020-08-04;47.357,49;7564391446533;49.490,21;7875914257524;45.380,43;11074011910440;49.009,02;2666299595979;75.810,36;1091772672839;45.573,84;6072619379502;49.860,05;60424734797
2020-08-05;47.450,62;7630362510242;49.586,38;7930833396745;45.467,17;11144261922306;49.119,19;2686434919016;75.964,10;1062198586529;45.669,22;6102501508844;49.951,15;61359187179
2020-08-06;47.576,87;7668057552051;49.741,77;7981118986421;45.570,99;11124495407232;49.252,65;2706737748815;76.152,71;1066643165662;45.799,84;6084233197906;50.122,85;60004126575
2020-08-07;47.531,14;7528349720879;49.690,51;7999272094612;45.527,56;11130265506710;49.215,95;2602430345972;76.065,68;1066460228251;45.749,15;6059136680582;50.079,92;59920184557
2020-08-08;47.531,14;7528349720879;49.690,51;7999272094612;45.527,56;11130265506710;49.215,95;2602430345972;76.065,68;1066460228251;45.749,15;6059136680582;50.079,92;59920184557
2020-08-09;47.531,14;7528349720879;49.690,51;7999272094612;45.527,56;11130265506710;49.215,95;2602430345972;76.065,68;1066460228251;45.749,15;6059136680582;50.079,92;59920184557
2020-08-10;47.515,60;7473624507387;49.663,47;7928279232210;45.502,55;11109183295705;49.200,22;2554356618110;76.011,17;1053259308903;45.738,70;6017655286469;50.058,42;59972589797
2020-08-11;47.647,61;7438110209848;49.798,74;7921007420765;45.608,96;11070469195872;49.334,73;2550191474646;76.226,37;1038895981449;45.866,68;6013063654376;50.194,73;58955527432
2020-08-12;47.713,05;7215558264337;49.837,04;7672187888999;45.678,77;10606375174181;49.391,18;2495301589745;76.327,60;1023196925318;45.924,14;5897896773668;50.229,05;57169098027
2020-08-13;47.743,61;7161071835406;49.858,21;7546648772711;45.728,70;10370880392652;49.401,03;2456871879146;76.368,61;1016376467204;45.930,00;5849807613819;50.266,16;56190542118
2020-08-14;47.824,29;7143390068096;49.957,20;7518267907800;45.815,72;10323397035776;49.480,47;2443379347392;76.510,32;1008345618576;46.023,08;5833390905279;50.331,08;55278179193
2020-08-15;47.824,29;7143390068096;49.957,20;7518267907800;45.815,72;10323397035776;49.480,47;2443379347392;76.510,32;1008345618576;46.023,08;5833390905279;50.331,08;55278179193
2020-08-16;47.824,29;7143390068096;49.957,20;7518267907800;45.815,72;10323397035776;49.480,47;2443379347392;76.510,32;1008345618576;46.023,08;5833390905279;50.331,08;55278179193
2020-08-17;47.865,35;7139309989489;49.991,45;7509601421791;45.849,67;10303609051030;49.509,20;2439741380117;76.565,95;1006817923964;46.039,42;5825605684493;50.351,85;56204669129
2020-08-18;47.919,59;7132163755306;50.044,53;7499008282322;45.885,88;10288807390362;49.563,48;2442604189245;76.649,21;1003560809486;46.076,63;5826815206622;50.406,66;55982184261
2020-08-19;47.876,77;7100261950411;49.991,05;7464833046292;45.842,76;10265965481373;49.486,54;2438409783867;76.583,36;1001801942879;46.018,61;5808583201806;50.358,36;55876988768
2020-08-20;47.961,58;7083615296983;50.074,12;7464265029665;45.936,99;10280748338204;49.560,70;2440952581568;76.727,81;1003429023250;46.118,38;5818962402501;50.419,32;55792071006
2020-08-21;47.981,28;7050509870480;50.084,41;7453848554110;45.954,84;10232348843683;49.599,59;2441295407437;76.741,58;1002953578826;46.128,29;5816684897051;50.445,28;55614518534
2020-08-22;47.981,28;7050509870480;50.084,41;7453848554110;45.954,84;10232348843683;49.599,59;2441295407437;76.741,58;1002953578826;46.128,29;5816684897051;50.445,28;55614518534
2020-08-23;47.981,28;7050509870480;50.084,41;7453848554110;45.954,84;10232348843683;49.599,59;2441295407437;76.741,58;1002953578826;46.128,29;5816684897051;50.445,28;55614518534
2020-08-24;48.026,17;7260344274450;50.139,86;7778371474758;45.993,51;10722728143006;49.670,81;2515492266142;76.802,00;1021987973169;46.163,18;5917960371442;50.510,75;57580232286
2020-08-25;48.172,86;7326427979480;50.292,09;7879206100284;46.127,17;10898124498529;49.787,73;2535317895933;77.038,74;1028491401980;46.314,13;5972092170395;50.621,23;58968518885
2020-08-26;48.264,65;7358541280462;50.417,80;7925586959228;46.209,00;10861896999388;49.905,91;2526682619047;77.201,09;1032989853342;46.410,21;5995529594914;50.723,51;59367209094
