
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-10-24;46.681,50;9362931207244;53.338,09;8718402430241;53.558,24;15514563040029;51.144,62;1984711203443;92.530,62;1782701246252;45.983,80;13960167012804;51.780,69;35924671721
2020-10-25;46.681,50;9362931207244;53.338,09;8718402430241;53.558,24;15514563040029;51.144,62;1984711203443;92.530,62;1782701246252;45.983,80;13960167012804;51.780,69;35924671721
2020-10-26;46.614,78;9349481463884;53.256,43;8702931245936;53.459,13;15482474473577;51.085,46;1981969593482;92.403,88;1779185236553;45.914,39;13919848651987;51.723,03;35740498491
2020-10-27;46.495,93;9323607046919;53.115,80;8679442729729;53.326,92;15444032602962;50.961,10;1976922373156;92.175,33;1774298892700;45.817,76;13890492646139;51.609,77;35674083777
2020-10-28;46.260,74;9277661518116;52.867,69;8639354936721;53.088,62;15370701310027;50.708,37;1967571089688;91.751,90;1765787650691;45.584,08;13817505405771;51.337,82;34909609865
2020-10-29;45.991,87;9225113977530;52.566,33;8591110960084;52.820,20;15294399888296;50.421,25;1956515832980;91.266,05;1756541319699;45.330,42;13741714755283;51.028,05;34367391741
2020-10-30;45.831,63;9148932542272;52.385,58;8524332620414;52.624,07;15175735015264;50.215,17;1947463227259;90.935,16;1747010065069;45.174,55;13629805526553;50.857,30;34103701483
2020-10-31;45.831,63;9148932542272;52.385,58;8524332620414;52.624,07;15175735015264;50.215,17;1947463227259;90.935,16;1747010065069;45.174,55;13629805526553;50.857,30;34103701483
2020-11-01;45.831,63;9148932542272;52.385,58;8524332620414;52.624,07;15175735015264;50.215,17;1947463227259;90.935,16;1747010065069;45.174,55;13629805526553;50.857,30;34103701483
2020-11-02;45.669,02;9120576908034;52.216,72;8487996633682;52.441,81;15090780600106;50.015,04;1927511366018;90.621,75;1742083835670;45.020,13;13567085385089;50.675,57;34088736038
2020-11-03;45.740,86;9124696602981;52.279,06;8488665345201;52.522,88;15095293523806;50.086,66;1928519582195;90.707,11;1742777041921;45.075,85;13579205263728;50.731,79;34198239830
2020-11-04;45.770,78;9115673378165;52.319,10;8489606246832;52.559,98;15089172124564;50.139,75;1930371171593;90.758,08;1742946329784;45.117,00;13587986133279;50.750,77;33892536422
2020-11-05;46.007,35;9159436276946;52.590,33;8530142591133;52.846,62;15167929412555;50.384,46;1939762874366;91.250,69;1751606593061;45.354,84;13655268788196;51.034,86;34087724422
2020-11-06;46.591,93;9232849255422;53.245,22;8597959486457;53.453,67;15265089835665;51.028,44;1960824255773;92.336,91;1769298753912;45.893,63;13795616589215;51.642,00;34334211540
2020-11-07;46.591,93;9232849255422;53.245,22;8597959486457;53.453,67;15265089835665;51.028,44;1960824255773;92.336,91;1769298753912;45.893,63;13795616589215;51.642,00;34334211540
2020-11-08;46.591,93;9232849255422;53.245,22;8597959486457;53.453,67;15265089835665;51.028,44;1960824255773;92.336,91;1769298753912;45.893,63;13795616589215;51.642,00;34334211540
2020-11-09;46.942,05;9281585948449;53.654,16;8642678363700;53.857,09;15341431209315;51.410,65;1973728517830;93.038,02;1781096087066;46.240,06;13891971021921;52.077,45;34640436938
2020-11-10;47.315,58;9343481796902;54.075,69;8698638296298;54.223,29;15432610641470;51.781,06;1987861081735;93.687,39;1792746321585;46.584,73;13994870036779;52.445,59;34968247852
2020-11-11;47.210,48;9316062149079;53.926,76;8665453637583;54.063,05;15386978630510;51.686,41;1984852237199;93.458,49;1788629735802;46.502,50;13970183658542;52.361,00;35044165876
2020-11-12;47.116,76;9332031240299;53.825,10;8698998705667;53.946,06;15438074937403;51.588,33;1986826425102;93.292,46;1792489508196;46.420,38;13962488239296;52.270,13;35576980740
2020-11-13;47.115,74;9366882057105;53.808,75;8747406869328;53.947,53;15539767594457;51.564,35;1990479768483;93.306,80;1796109940836;46.392,70;13961888498495;52.220,77;35703773708
2020-11-14;47.115,74;9366882057105;53.808,75;8747406869328;53.947,53;15539767594457;51.564,35;1990479768483;93.306,80;1796109940836;46.392,70;13961888498495;52.220,77;35703773708
2020-11-15;47.115,74;9366882057105;53.808,75;8747406869328;53.947,53;15539767594457;51.564,35;1990479768483;93.306,80;1796109940836;46.392,70;13961888498495;52.220,77;35703773708
2020-11-16;47.383,12;9446513109711;54.131,91;8816709124565;54.244,87;15664815898291;51.865,34;1995563065385;93.829,55;1808290658292;46.660,19;14044091274626;52.524,22;37058918313
2020-11-17;47.763,85;9530975877784;54.555,96;8890616976263;54.634,22;15797662767743;52.269,93;2012618818407;94.523,48;1823984522142;47.020,99;14156301699621;52.906,51;37714094591
2020-11-18;47.690,32;9557873362341;54.475,19;8923331556149;54.544,98;15844245877366;52.189,93;2012056993359;94.387,59;1828069301548;46.951,26;14149079352620;52.835,14;37643211658
2020-11-19;47.530,58;9533138547013;54.308,59;8932099225744;54.381,64;15857768022522;52.018,85;2006872617165;94.085,04;1824144839721;46.786,27;14106799159511;52.666,21;37638970985
2020-11-20;47.451,61;9526483091742;54.223,19;8933589039468;54.289,06;15860620562195;51.928,16;2004018051066;93.923,88;1820766967768;46.699,49;14075024971260;52.586,13;37488189194
2020-11-21;47.451,61;9526483091742;54.223,19;8933589039468;54.289,06;15860620562195;51.928,16;2004018051066;93.923,88;1820766967768;46.699,49;14075024971260;52.586,13;37488189194
2020-11-22;47.451,61;9526483091742;54.223,19;8933589039468;54.289,06;15860620562195;51.928,16;2004018051066;93.923,88;1820766967768;46.699,49;14075024971260;52.586,13;37488189194
2020-11-23;47.676,28;9576338371309;54.488,39;8989277161778;54.546,84;15949699854271;52.153,76;2012207460848;94.366,67;1829263742692;46.922,63;14142324273383;52.808,15;37413907148
2020-11-24;47.974,80;9634866915935;54.832,22;9047049275580;54.879,68;16046620430441;52.477,68;2024148124250;94.950,95;1840248339484;47.223,63;14233774320739;53.125,94;37644993596
2020-11-25;48.322,90;9701679403511;55.230,02;9111521944305;55.270,93;16159536574664;52.836,73;2037893371922;95.598,19;1852440959910;47.564,16;14337852854463;53.506,19;37835896565
2020-11-26;48.212,08;9678223580155;55.105,45;9089920304273;55.152,81;16128562870950;52.730,10;2033466018220;95.388,60;1848113075360;47.458,99;14304861461533;53.388,46;36440828889
2020-11-27;48.091,50;9660187737498;54.969,54;9071180500935;55.032,40;16097241833256;52.600,61;2028445701530;95.163,65;1843799259286;47.329,27;14261111314103;53.262,26;36329108683
2020-11-28;48.091,50;9660187737498;54.969,54;9071180500935;55.032,40;16097241833256;52.600,61;2028445701530;95.163,65;1843799259286;47.329,27;14261111314103;53.262,26;36329108683
2020-11-29;48.091,50;9660187737498;54.969,54;9071180500935;55.032,40;16097241833256;52.600,61;2028445701530;95.163,65;1843799259286;47.329,27;14261111314103;53.262,26;36329108683
2020-11-30;48.202,75;9658549457710;55.110,03;9077733799659;55.159,55;16116750726611;52.742,80;2035799693339;95.393,24;1846119336277;47.443,19;14248747543817;53.372,13;36292754440
2020-12-01;47.941,98;9625873804720;54.804,26;9032454432125;54.879,06;16049785975224;52.467,84;2018203057534;94.910,18;1838607113654;47.183,40;14161507337557;53.041,98;36105545920
2020-12-02;48.020,42;9643111782374;54.879,17;9042612605063;54.962,21;16080109949297;52.556,02;2022109242350;95.004,62;1840989868469;47.240,29;14180212618853;53.127,93;36421924853
2020-12-03;47.907,51;9622330727882;54.731,69;9018934302507;54.834,35;16046023628355;52.420,19;2016368621397;94.741,88;1835993757472;47.110,56;14141366953992;52.982,80;36340088560
2020-12-04;47.957,88;9640985416882;54.798,83;9032937487889;54.895,30;16068074182440;52.473,08;2018652788005;94.836,40;1838546329359;47.160,10;14154205637629;53.036,78;36310590980
2020-12-05;47.957,88;9640985416882;54.798,83;9032937487889;54.895,30;16068074182440;52.473,08;2018652788005;94.836,40;1838546329359;47.160,10;14154205637629;53.036,78;36310590980
2020-12-06;47.957,88;9640985416882;54.798,83;9032937487889;54.895,30;16068074182440;52.473,08;2018652788005;94.836,40;1838546329359;47.160,10;14154205637629;53.036,78;36310590980
2020-12-07;47.939,98;9627297478181;54.791,46;9012947586898;54.861,82;16027176193848;52.449,02;2015972801940;94.765,09;1834090074911;47.123,36;14135713699215;53.021,68;36063724206
2020-12-08;47.939,98;9627297478181;54.791,46;9012947586898;54.861,82;16027176193848;52.449,02;2015972801940;94.765,09;1834090074911;47.123,36;14135713699215;53.021,68;36063724206
2020-12-09;47.808,02;9597258095502;54.606,72;8978966624855;54.709,49;15979963941538;52.305,76;2009900484990;94.485,63;1827119754605;46.976,64;14088261168460;52.818,56;35927768013
2020-12-10;47.629,74;9562932819401;54.396,61;8946984795994;54.515,05;15923826678748;52.108,77;2002737452881;94.143,03;1820668069699;46.808,50;14034966576850;52.621,77;35983379715
2020-12-11;47.604,88;9559830141728;54.375,77;8937944436682;54.471,23;15909445038992;52.083,80;2003375506601;94.069,74;1820265560300;46.791,24;14025948598195;52.599,38;35990250236
2020-12-12;47.604,88;9559830141728;54.375,77;8937944436682;54.471,23;15909445038992;52.083,80;2003375506601;94.069,74;1820265560300;46.791,24;14025948598195;52.599,38;35990250236
2020-12-13;47.604,88;9559830141728;54.375,77;8937944436682;54.471,23;15909445038992;52.083,80;2003375506601;94.069,74;1820265560300;46.791,24;14025948598195;52.599,38;35990250236
2020-12-14;47.435,17;9526671306594;54.186,91;8816531845040;54.280,72;15856977709294;51.877,97;1926920444121;93.746,15;1814144060810;46.618,20;13690332928920;52.411,10;36570863091
2020-12-15;47.418,90;9314036689979;54.176,27;8832689453776;54.282,58;15683416389593;51.867,94;1896959369448;93.723,75;1820130125009;46.618,34;13690576964186;52.400,29;38291014889
2020-12-16;47.598,76;9352457994139;54.389,50;8858491256105;54.479,72;15550425098985;52.080,97;1888191533721;94.079,55;1829114592623;46.807,11;13555924947649;52.607,10;37237793173
2020-12-17;47.822,56;9363233683417;54.648,98;8890526452837;54.748,10;15584056737012;52.294,61;1892094054006;94.523,64;1715396482895;47.033,21;13617777802545;52.875,87;36713885996
2020-12-18;47.895,51;9341031503940;54.744,94;8904026121653;54.817,04;15560611278693;52.422,60;1891927583623;94.703,59;1716173748429;47.099,59;13633031710303;52.958,52;36468100978
2020-12-19;47.895,51;9341031503940;54.744,94;8904026121653;54.817,04;15560611278693;52.422,60;1891927583623;94.703,59;1716173748429;47.099,59;13633031710303;52.958,52;36468100978
2020-12-20;47.895,51;9341031503940;54.744,94;8904026121653;54.817,04;15560611278693;52.422,60;1891927583623;94.703,59;1716173748429;47.099,59;13633031710303;52.958,52;36468100978
2020-12-21;47.930,30;9341263885681;54.797,36;8912644215780;54.854,28;15562641457305;52.470,62;1890225810326;94.824,92;1717783649001;47.142,48;13361991624082;53.021,91;36423329378
2020-12-22;47.914,21;9306509186252;54.757,55;8865344222279;54.850,21;15487728618137;52.435,47;1883092471680;94.804,66;1710711644524;47.121,33;13338331358454;53.021,18;36840146406
2020-12-23;47.908,52;9284746701289;54.747,81;8836587834974;54.863,95;15445318728566;52.462,32;1881221287227;94.785,58;1708610569879;47.119,99;13327919532335;53.012,96;36063442612
2020-12-24;47.716,17;9240254477669;54.533,48;8799008502692;54.624,40;15270989813235;52.269,88;1871147901897;94.413,67;1693627954622;46.916,14;13268144430659;52.782,39;35949803634
2020-12-25;47.716,17;9240254477669;54.533,48;8799008502692;54.624,40;15270989813235;52.269,88;1871147901897;94.413,67;1693627954622;46.916,14;13268144430659;52.782,39;35949803634
2020-12-26;47.716,17;9240254477669;54.533,48;8799008502692;54.624,40;15270989813235;52.269,88;1871147901897;94.413,67;1693627954622;46.916,14;13268144430659;52.782,39;35949803634
2020-12-27;47.716,17;9240254477669;54.533,48;8799008502692;54.624,40;15270989813235;52.269,88;1871147901897;94.413,67;1693627954622;46.916,14;13268144430659;52.782,39;35949803634
2020-12-28;47.595,41;9215302972360;54.392,79;8772394540455;54.469,38;15224181156300;52.152,52;1828949052702;94.147,02;1689041302147;46.766,27;13039838507932;52.647,42;35762678456
2020-12-29;47.693,97;9095912698825;54.515,12;8712741537349;54.566,44;15139460605904;52.259,77;1831468077155;94.342,93;1687608757508;46.873,62;13066298484942;52.765,32;35799577530
2020-12-30;47.868,51;9107271809154;54.689,48;8735034009545;54.778,94;15173391290102;52.435,21;1837182430644;94.672,71;1646982245921;47.051,00;13070220592065;52.926,16;35805135563
2020-12-31;48.062,16;9119209440401;54.940,95;8763561032290;55.006,62;15245646484922;52.662,97;1843107655786;95.099,60;1654366807598;47.260,91;13128356970394;53.185,06;36003855358

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2021-01-01;48.062,16;9119209440401;54.940,95;8763561032290;55.006,62;15245646484922;52.662,97;1843107655786;95.099,60;1654366807598;47.260,91;13128356970394;53.185,06;36003855358
2021-01-02;48.062,16;9119209440401;54.940,95;8763561032290;55.006,62;15245646484922;52.662,97;1843107655786;95.099,60;1654366807598;47.260,91;13128356970394;53.185,06;36003855358
2021-01-03;48.062,16;9119209440401;54.940,95;8763561032290;55.006,62;15245646484922;52.662,97;1843107655786;95.099,60;1654366807598;47.260,91;13128356970394;53.185,06;36003855358
2021-01-04;48.155,57;9144163701517;55.045,74;8778679917758;55.103,28;15248655518271;52.762,09;1844679348011;95.268,94;1658213299367;47.351,25;12977991382615;53.267,60;36393459977
2021-01-05;48.146,48;9109602399404;55.040,24;8776255720045;55.088,68;15221351360127;52.723,55;1843011070298;95.260,64;1656579450391;47.344,47;12976284979651;53.234,98;36508982844
2021-01-06;48.273,72;9133864135572;55.181,65;8794559273184;55.224,42;15221801010690;52.880,11;1844170034952;95.506,34;1657629119191;47.466,18;12984766232703;53.403,63;36360854451
2021-01-07;48.296,99;9104425604464;55.212,25;8790520832548;55.269,68;15228509286031;52.929,46;1845147890772;95.515,61;1655377300743;47.478,31;12989293200872;53.464,35;35992560583
2021-01-08;48.737,02;9188203275846;55.717,59;8870858970533;55.738,10;15347438105489;53.427,52;1859534665790;96.364,70;1666050212370;47.926,45;13110393157222;53.932,46;36358012581
2021-01-09;48.737,02;9188203275846;55.717,59;8870858970533;55.738,10;15347438105489;53.427,52;1859534665790;96.364,70;1666050212370;47.926,45;13110393157222;53.932,46;36358012581
2021-01-10;48.737,02;9188203275846;55.717,59;8870858970533;55.738,10;15347438105489;53.427,52;1859534665790;96.364,70;1666050212370;47.926,45;13110393157222;53.932,46;36358012581
2021-01-11;49.099,89;9257283889996;56.148,71;8928709499070;56.175,84;15475165723280;53.808,17;1871882420886;97.083,42;1677651238130;48.304,20;13214113396192;54.346,24;36702195764
2021-01-12;49.071,40;9272905753652;56.105,16;8950655192494;56.120,45;15525035618457;53.794,74;1876560709636;97.007,35;1682790259580;48.255,74;13202898628744;54.295,49;36334767025
2021-01-13;49.431,25;9353592283045;56.485,60;9054262422448;56.505,84;15674205134957;54.186,12;1893719372813;97.652,67;1696783120411;48.616,37;13314846790860;54.676,20;37439036113
2021-01-14;49.917,49;9438842042916;57.010,44;9145115239786;57.031,48;15857755608600;54.695,16;1912870520625;98.571,61;1714266480752;49.092,28;13454753737406;55.199,55;39273914090
2021-01-15;49.834,58;9433549261921;56.929,12;9138536940192;56.962,07;15842744959232;54.600,00;1908061345735;98.391,93;1718744145553;49.025,35;13427845698276;55.123,76;40161782618
2021-01-16;49.834,58;9433549261921;56.929,12;9138536940192;56.962,07;15842744959232;54.600,00;1908061345735;98.391,93;1718744145553;49.025,35;13427845698276;55.123,76;40161782618
2021-01-17;49.834,58;9433549261921;56.929,12;9138536940192;56.962,07;15842744959232;54.600,00;1908061345735;98.391,93;1718744145553;49.025,35;13427845698276;55.123,76;40161782618
2021-01-18;49.718,10;9421983563226;56.800,44;9118660933900;56.829,32;15811780686631;54.457,53;1902862121996;98.216,17;1715256731567;48.924,32;13401175136044;54.989,31;40146497422
2021-01-19;49.785,07;9429438421259;56.864,89;9129350429654;56.917,31;15839773325395;54.540,86;1904911575515;98.351,00;1715907826965;48.988,99;13419086933835;55.050,14;40278389174
2021-01-20;49.937,90;9455757844248;57.040,53;9154872240863;57.091,24;15875417541716;54.719,99;1910158404927;98.642,26;1720307805534;49.161,25;13464377028802;55.210,06;40182691200
2021-01-21;50.033,92;9468713033040;57.153,78;9170412661287;57.215,33;15908985459112;54.835,20;1912417752397;98.843,62;1723005870680;49.274,92;13494692913933;55.358,01;40401640033
2021-01-22;49.718,64;9412966009232;56.793,37;9112582265473;56.859,58;15805128325489;54.500,28;1900041867495;98.223,29;1711354387459;48.965,75;13389884147732;55.003,01;40146660681
2021-01-23;49.718,64;9412966009232;56.793,37;9112582265473;56.859,58;15805128325489;54.500,28;1900041867495;98.223,29;1711354387459;48.965,75;13389884147732;55.003,01;40146660681
2021-01-24;49.718,64;9412966009232;56.793,37;9112582265473;56.859,58;15805128325489;54.500,28;1900041867495;98.223,29;1711354387459;48.965,75;13389884147732;55.003,01;40146660681
2021-01-25;49.810,16;9434622732654;56.897,09;9130170885751;56.979,48;15842064120283;54.613,83;1902670792409;98.426,59;1714289769403;49.074,91;13421473349683;55.083,97;40121752784
2021-01-26;50.165,67;9500766610312;57.303,45;9195291103649;57.370,49;15955700024936;55.015,66;1915801386948;99.117,01;1725593607468;49.435,12;13518246850624;55.485,64;39852992930
2021-01-27;50.022,97;9472320408529;57.151,74;9171066491997;57.225,71;15917028907623;54.877,49;1910040710103;98.824,93;1720500439615;49.309,45;13482947943104;55.333,82;39719859805
2021-01-28;49.901,95;9437145574823;57.022,61;9147297766235;57.053,79;15865140378198;54.711,99;1903471785600;98.634,50;1716460639365;49.174,15;13444004561384;55.199,84;39566829205
2021-01-29;49.867,95;9404713091985;57.006,90;9124656511834;57.004,25;15827212754776;54.698,06;1904442130708;98.563,98;1713064255711;49.142,81;13379413812344;55.137,75;39343359118
2021-01-30;49.867,95;9404713091985;57.006,90;9124656511834;57.004,25;15827212754776;54.698,06;1904442130708;98.563,98;1713064255711;49.142,81;13379413812344;55.137,75;39343359118
2021-01-31;49.867,95;9404713091985;57.006,90;9124656511834;57.004,25;15827212754776;54.698,06;1904442130708;98.563,98;1713064255711;49.142,81;13379413812344;55.137,75;39343359118
2021-02-01;49.467,35;9333940835902;56.525,81;9052326069968;56.540,25;15700839694641;54.229,73;1883979144469;97.793,20;1704571941915;48.715,70;13263926604054;54.640,36;38781419038
2021-02-02;49.618,43;9358611531661;56.719,32;9079471194998;56.740,21;15759176838063;54.353,07;1888295466963;98.048,89;1708506628604;48.894,28;13313387121640;54.812,44;38901657786
2021-02-03;50.099,04;9449933576042;57.276,26;9169621770803;57.304,40;15913735500900;54.887,15;1906427467774;99.002,59;1725113589673;49.385,22;13448076720075;55.385,85;39295242965
2021-02-04;50.077,06;9442145284317;57.249,08;9163713037871;57.302,38;15904339477361;54.871,63;1905783065622;98.967,98;1724284265462;49.380,85;13443594740801;55.331,80;39573498952
2021-02-05;50.268,42;9480807594203;57.490,63;9203953656098;57.514,39;15962283196028;55.123,43;1914904001331;99.391,13;1731858178513;49.595,22;13494468611949;55.575,70;39704852042
2021-02-06;50.268,42;9480807594203;57.490,63;9203953656098;57.514,39;15962283196028;55.123,43;1914904001331;99.391,13;1731858178513;49.595,22;13494468611949;55.575,70;39704852042
2021-02-07;50.268,42;9480807594203;57.490,63;9203953656098;57.514,39;15962283196028;55.123,43;1914904001331;99.391,13;1731858178513;49.595,22;13494468611949;55.575,70;39704852042
2021-02-08;50.462,95;9519507115741;57.707,89;9241917770357;57.737,30;16027697772339;55.321,40;1921865432949;99.744,18;1737985752896;49.788,00;13550089334869;55.774,42;39940878598
2021-02-09;50.627,93;9550918635923;57.889,18;9274074522054;57.926,77;16086928267466;55.515,83;1929685560923;100.054,41;1743615034993;49.952,73;13596365571831;55.925,33;40321553665
2021-02-10;50.768,90;9583054390252;58.026,74;9300852325392;58.094,88;16146729775286;55.642,30;1934903694622;100.259,91;1747854467420;50.076,85;13633203869714;56.056,66;40690509195
2021-02-11;50.868,39;9599828481900;58.128,15;9312859297138;58.191,22;16188563024110;55.738,26;1940846472477;100.414,83;1751600580130;50.172,88;13663848034196;56.151,91;41286736365
2021-02-12;50.798,13;9599841812762;58.054,45;9309583031497;58.100,46;16167102462445;55.677,43;1941340358106;100.276,59;1750310335076;50.105,47;13638858459986;56.088,26;42088588208
2021-02-13;50.798,13;9599841812762;58.054,45;9309583031497;58.100,46;16167102462445;55.677,43;1941340358106;100.276,59;1750310335076;50.105,47;13638858459986;56.088,26;42088588208
2021-02-14;50.798,13;9599841812762;58.054,45;9309583031497;58.100,46;16167102462445;55.677,43;1941340358106;100.276,59;1750310335076;50.105,47;13638858459986;56.088,26;42088588208
2021-02-15;50.934,86;9645802946768;58.217,23;9340745550194;58.259,03;16227905006050;55.820,30;1942075378536;100.542,15;1761590606305;50.243,66;13680906971513;56.214,75;42805984810
2021-02-16;50.849,79;9631421799709;58.109,27;9324793620308;58.143,07;16203355350879;55.703,08;1941527519308;100.347,87;1759734716515;50.139,74;13660675681037;56.069,98;44068052439
2021-02-17;50.752,12;9615035542376;57.994,32;9308239297702;58.051,96;16183131104905;55.614,13;1938580128462;100.177,18;1758576225273;50.028,45;13632291576220;55.971,97;44305543074
2021-02-18;50.621,11;9591302559270;57.841,00;9285422721180;57.891,23;16142282760497;55.452,11;1932174020698;99.884,62;1753284532471;49.874,96;13589662182213;55.822,39;44140776647
2021-02-19;50.133,51;9503269783243;57.291,28;9200507648113;57.336,62;15990994326825;54.893,16;1912136316143;98.959,38;1736382075412;49.396,72;13451525746991;55.254,25;43562995111
2021-02-20;50.133,51;9503269783243;57.291,28;9200507648113;57.336,62;15990994326825;54.893,16;1912136316143;98.959,38;1736382075412;49.396,72;13451525746991;55.254,25;43562995111
2021-02-21;50.133,51;9503269783243;57.291,28;9200507648113;57.336,62;15990994326825;54.893,16;1912136316143;98.959,38;1736382075412;49.396,72;13451525746991;55.254,25;43562995111
2021-02-22;49.953,16;9473377006712;57.080,20;9170503142377;57.142,94;15941471844497;54.688,90;1905376010409;98.569,39;1729463791502;49.193,69;13394786439038;55.048,18;43341311896
2021-02-23;49.564,66;9394801992463;56.645,87;9098323690255;56.697,91;15812646233925;54.289,37;1889867949212;97.853,50;1715756092556;48.815,92;13293915960014;54.588,18;40861463568
2021-02-24;49.261,72;9337398202113;56.271,52;9036663148020;56.310,80;15700908086586;53.941,49;1876408592899;97.196,74;1703861299666;48.474,75;13201839833405;54.257,05;41420251477
2021-02-25;48.984,90;9283114825568;55.952,70;8986747276903;55.984,86;15612228616718;53.616,17;1865147451973;96.649,87;1694446918306;48.180,71;13122234897771;53.956,26;41306257670
2021-02-26;48.876,52;9243197221350;55.813,07;8954999875694;55.858,68;15559123199347;53.490,95;1861575454914;96.430,96;1688475724284;48.052,12;13045480811075;53.813,37;40866865198
2021-02-27;48.876,52;9243197221350;55.813,07;8954999875694;55.858,68;15559123199347;53.490,95;1861575454914;96.430,96;1688475724284;48.052,12;13045480811075;53.813,37;40866865198
2021-02-28;48.876,52;9243197221350;55.813,07;8954999875694;55.858,68;15559123199347;53.490,95;1861575454914;96.430,96;1688475724284;48.052,12;13045480811075;53.813,37;40866865198
2021-03-01;48.825,25;9241679717802;55.769,38;8947525985136;55.775,85;15538000654311;53.464,67;1856067406976;96.342,19;1690576632383;48.003,89;13030215968097;53.769,06;40606187648
2021-03-02;49.242,15;9783113160082;56.244,83;9474860409138;56.268,09;16329109954512;53.942,37;1966755398070;97.124,26;1760061770244;48.422,67;13488142344651;54.260,80;42782153299
2021-03-03;49.495,53;10204741760719;56.547,08;9976138852537;56.565,26;17027565329339;54.202,48;2069722726180;97.637,76;1789227181566;48.711,44;13688759550465;54.535,38;44958279013
2021-03-04;49.582,29;10303001741636;56.641,16;10137760371976;56.625,81;17457215686573;54.258,03;2170698709235;97.748,11;1800118833735;48.777,13;13755110587560;54.620,85;47140674698
2021-03-05;49.175,80;10280316204090;56.200,02;10129634860078;56.179,51;17435913033631;53.791,92;2202548787189;96.970,09;1792991792919;48.399,13;13677484308969;54.131,39;48802831520
2021-03-06;49.175,80;10280316204090;56.200,02;10129634860078;56.179,51;17435913033631;53.791,92;2202548787189;96.970,09;1792991792919;48.399,13;13677484308969;54.131,39;48802831520
2021-03-07;49.175,80;10280316204090;56.200,02;10129634860078;56.179,51;17435913033631;53.791,92;2202548787189;96.970,09;1792991792919;48.399,13;13677484308969;54.131,39;48802831520
2021-03-08;48.943,02;10247491769438;55.916,73;10100427584315;55.911,75;17380934671202;53.519,57;2196688287928;96.439,30;1785274543704;48.112,98;13607383172396;53.807,43;50750266910
2021-03-09;48.654,35;10193448944397;55.621,11;10053426165974;55.609,92;17308018869644;53.222,25;2186790977205;95.903,39;1776605509509;47.823,81;13532046223738;53.539,75;52486391100
2021-03-10;48.703,84;10211521487199;55.676,57;10070290897602;55.664,81;17333139696277;53.262,50;2190536270722;96.001,86;1778417410276;47.891,68;13554513471162;53.580,70;52865738977
2021-03-11;48.848,80;10246265057753;55.843,59;10095490367266;55.837,42;17397192130309;53.414,18;2200323185528;96.301,43;1785730890933;48.031,83;13596127374716;53.752,06;56257688436
2021-03-12;48.951,57;10274710723570;55.938,97;10128472271674;55.924,32;17445762898945;53.524,29;2210985816048;96.469,41;1790788833203;48.113,88;13614234398415;53.840,25;57365608516
2021-03-13;48.951,57;10274710723570;55.938,97;10128472271674;55.924,32;17445762898945;53.524,29;2210985816048;96.469,41;1790788833203;48.113,88;13614234398415;53.840,25;57365608516
2021-03-14;48.951,57;10274710723570;55.938,97;10128472271674;55.924,32;17445762898945;53.524,29;2210985816048;96.469,41;1790788833203;48.113,88;13614234398415;53.840,25;57365608516
2021-03-15;48.805,74;10264142808487;55.793,22;10104638502036;55.785,66;17416523010544;53.372,27;2203489109679;96.231,43;1791045764200;47.967,85;13583578578379;53.667,51;57012506207
2021-03-16;48.813,62;10273388643663;55.808,37;10115033302299;55.815,97;17439048730479;53.386,22;2207603431854;96.258,02;1794593725292;47.973,33;13597019785128;53.682,87;58465176730
2021-03-17;48.966,14;10306643536243;55.979,95;10150186327876;55.994,74;17497659711914;53.579,00;2215928833218;96.583,08;1802415934729;48.145,90;13647495424103;53.864,44;59183461838
2021-03-18;49.123,11;10338711415966;56.157,02;10182272124241;56.167,41;17553689045808;53.742,56;2221832566190;96.908,85;1807820681139;48.304,84;13693645180542;54.035,30;59090789588
2021-03-19;48.859,58;10280196169939;55.845,47;10122219894241;55.867,99;17458217488280;53.403,58;2207091969386;96.363,30;1795798656902;48.020,31;13603877848054;53.700,73;82038084108
2021-03-20;48.859,58;10280196169939;55.845,47;10122219894241;55.867,99;17458217488280;53.403,58;2207091969386;96.363,30;1795798656902;48.020,31;13603877848054;53.700,73;82038084108
2021-03-21;48.859,58;10280196169939;55.845,47;10122219894241;55.867,99;17458217488280;53.403,58;2207091969386;96.363,30;1795798656902;48.020,31;13603877848054;53.700,73;82038084108
2021-03-22;48.564,04;10217320572101;55.506,75;10061914143974;55.532,68;17356334048847;53.075,61;2192417203881;95.758,20;1784581435942;47.718,10;13518182633137;53.374,31;87454345943
2021-03-23;48.485,32;10201923081009;55.419,43;10047085516985;55.448,96;17330570470089;52.989,56;2188840830600;95.604,64;1781794755022;47.633,05;13493628559823;53.322,24;87639852419
