
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2017-07-17;40.520,21;3367362469040;42.823,81;4277021489790;43.393,88;4483236494894;42.380,92;628950165928;39.774,35;417365460156;42.123,95;3448989611924
2017-07-18;40.540,88;3376184754893;42.854,06;4283686616898;43.411,03;4493929085434;42.409,20;631446518650;39.792,31;418018007935;42.145,32;3452354068494
2017-07-19;40.514,19;3380520068418;42.840,60;4286768590564;43.403,49;4501362656426;42.390,97;633527796780;39.783,87;418372579242;42.135,43;3455623118038
2017-07-20;40.549,05;3385150848020;42.876,48;4294227360705;43.443,99;4509952756151;42.429,59;636622550653;39.830,15;419145572945;42.174,03;3461335086231
2017-07-21;40.490,97;3385564608236;42.820,98;4294227275348;43.394,74;4511134857597;42.375,57;637769221721;39.769,66;418977366208;42.119,82;3459967806769
2017-07-22;40.490,97;3385564608236;42.820,98;4294227275348;43.394,74;4511134857597;42.375,57;637769221721;39.769,66;418977366208;42.119,82;3459967806769
2017-07-23;40.490,97;3385564608236;42.820,98;4294227275348;43.394,74;4511134857597;42.375,57;637769221721;39.769,66;418977366208;42.119,82;3459967806769
2017-07-24;40.455,06;3385138048194;42.788,53;4294061591360;43.362,44;4511112848368;42.347,83;637992922346;39.744,27;419056688955;42.088,86;3459619363325
2017-07-25;40.357,18;3379311803245;42.685,02;4294336242279;43.249,54;4508578765244;42.246,30;637065154280;39.656,23;418710546191;41.982,31;3453194130157
2017-07-26;40.341,47;3381416419838;42.664,59;4298961404860;43.218,52;4512181828984;42.221,57;638649529529;39.624,29;418988545915;41.958,24;3454581688391
2017-07-27;40.400,28;3382450323650;42.719,22;4307361098153;43.282,77;4517360427197;42.282,12;638674053470;39.689,71;420094676357;42.028,30;3462659194603
2017-07-28;40.432,88;3389286355461;42.758,32;4318315847985;43.332,78;4528923960235;42.305,35;640565479396;39.714,53;421595817098;42.054,94;3467161894229
2017-07-29;40.432,88;3389286355461;42.758,32;4318315847985;43.332,78;4528923960235;42.305,35;640565479396;39.714,53;421595817098;42.054,94;3467161894229
2017-07-30;40.432,88;3389286355461;42.758,32;4318315847985;43.332,78;4528923960235;42.305,35;640565479396;39.714,53;421595817098;42.054,94;3467161894229
2017-07-31;40.562,40;3396934609915;42.896,39;4329753401541;43.459,66;4538697822713;42.423,01;643496959912;39.846,90;422129694875;42.188,80;3474200866674
2017-08-01;40.655,74;3403134703373;43.010,76;4348128703204;43.571,92;4561711348239;42.523,72;655128044112;39.944,30;422000367328;42.293,55;3484690239590
2017-08-02;40.737,20;3412649164462;43.082,73;4358738958725;43.659,05;4574807129196;42.602,11;657305165100;40.026,69;423256816400;42.371,86;3493278353821
2017-08-03;40.841,30;3423417928771;43.188,67;4373512313301;43.768,91;4588927378470;42.707,65;659809670735;40.123,62;424719507512;42.476,89;3503750885610
2017-08-04;40.612,96;3409174799367;42.942,11;4353750050084;43.532,33;4570348510243;42.467,33;658876805243;39.901,45;422951128264;42.240,36;3486391473518
2017-08-05;40.612,96;3409174799367;42.942,11;4353750050084;43.532,33;4570348510243;42.467,33;658876805243;39.901,45;422951128264;42.240,36;3486391473518
2017-08-06;40.612,96;3409174799367;42.942,11;4353750050084;43.532,33;4570348510243;42.467,33;658876805243;39.901,45;422951128264;42.240,36;3486391473518
2017-08-07;40.646,83;3415966557802;42.976,25;4360999128261;43.557,11;4579639456890;42.503,16;663364479531;39.930,91;424151362356;42.269,94;3491111727223
2017-08-08;40.762,53;3435091708515;43.110,13;4386200688897;43.683,21;4606354881058;42.633,64;670555939166;40.038,56;426252444895;42.393,58;3505505217974
2017-08-09;40.715,94;3439114282236;43.067,56;4390668562205;43.640,77;4613091023423;42.588,95;672853585873;39.999,80;426496673507;42.347,33;3505658132728
2017-08-10;40.523,66;3427365817502;42.866,51;4376067027484;43.438,62;4598165908101;42.386,84;671715597131;39.823,85;425257391466;42.152,33;3492593722200
2017-08-11;40.120,53;3406566660790;42.434,58;4344404688514;43.001,20;4568717350962;41.938,65;669536151551;39.418,40;421953857064;41.732,22;3462888101452
2017-08-12;40.120,53;3406566660790;42.434,58;4344404688514;43.001,20;4568717350962;41.938,65;669536151551;39.418,40;421953857064;41.732,22;3462888101452
2017-08-13;40.120,53;3406566660790;42.434,58;4344404688514;43.001,20;4568717350962;41.938,65;669536151551;39.418,40;421953857064;41.732,22;3462888101452
2017-08-14;40.025,42;3408042096759;42.326,40;4344104409260;42.891,90;4567738463588;41.851,33;671362522185;39.344,06;422172195091;41.637,85;3460192541790
2017-08-15;40.025,42;3408042096759;42.326,40;4344104409260;42.891,90;4567738463588;41.851,33;671362522185;39.344,06;422172195091;41.637,85;3460192541790
2017-08-16;40.294,35;3449256292477;42.590,36;4376849548542;43.168,48;4619696985056;42.104,55;686311513252;39.564,83;425117797423;41.889,93;3485193984350
2017-08-17;40.375,23;3450354146520;42.674,47;4383352085067;43.254,26;4618185635535;42.197,45;683459634671;39.640,53;426016202123;41.970,46;3491038029406
2017-08-18;40.229,42;3426689808187;42.528,50;4360879784439;43.121,72;4587595966737;42.035,81;676321558172;39.491,43;423903160567;41.827,42;3475671149567
2017-08-19;40.229,42;3426689808187;42.528,50;4360879784439;43.121,72;4587595966737;42.035,81;676321558172;39.491,43;423903160567;41.827,42;3475671149567
2017-08-20;40.229,42;3426689808187;42.528,50;4360879784439;43.121,72;4587595966737;42.035,81;676321558172;39.491,43;423903160567;41.827,42;3475671149567
2017-08-21;40.268,36;3427067200655;42.561,22;4361426498954;43.148,75;4587693356030;42.063,25;669624394733;39.534,87;424765461184;41.856,68;3478990589792
2017-08-22;40.123,12;3415507529938;42.407,71;4347489591020;42.997,74;4574422453796;41.906,13;667106747319;39.402,78;423675833757;41.706,05;3467844210442
2017-08-23;40.232,22;3425791138025;42.511,11;4358335848131;43.104,54;4583178878478;42.019,10;668696276667;39.493,79;424922503974;41.805,93;3472729361099
2017-08-24;40.278,61;3431192506087;42.564,38;4364891890181;43.153,06;4591353391407;42.065,67;669492825270;39.541,63;425798735054;41.854,12;3477178060939
2017-08-25;40.200,41;3426160006845;42.471,41;4355931166487;43.064,56;4585217275820;41.967,35;668974846401;39.447,51;425077031916;41.756,62;3470520513932
2017-08-26;40.200,41;3426160006845;42.471,41;4355931166487;43.064,56;4585217275820;41.967,35;668974846401;39.447,51;425077031916;41.756,62;3470520513932
2017-08-27;40.200,41;3426160006845;42.471,41;4355931166487;43.064,56;4585217275820;41.967,35;668974846401;39.447,51;425077031916;41.756,62;3470520513932
2017-08-28;40.206,96;3427467142294;42.474,15;4358329114351;43.073,56;4589928100507;41.959,99;670489061945;39.446,87;425363162804;41.755,96;3471371343098
2017-08-29;39.977,92;3407391054854;42.217,68;4333875949261;42.820,96;4565382884195;41.717,13;667337796131;39.212,40;423174547266;41.514,01;3452443736116
2017-08-30;39.695,47;3383971424696;41.919,80;4304360002869;42.520,73;4534370254048;41.446,04;663497280873;38.954,26;420437503517;41.229,48;3429610552537
2017-08-31;39.866,55;3390780287444;42.097,03;4315099611227;42.699,22;4544628916088;41.622,22;668802252955;39.095,55;421315256244;41.393,73;3434992280944
2017-09-01;39.989,58;3404252274974;42.239,45;4339328910569;42.831,47;4566996385961;41.768,21;682438430799;39.228,58;420782901121;41.530,33;3450665585848
2017-09-02;39.989,58;3404252274974;42.239,45;4339328910569;42.831,47;4566996385961;41.768,21;682438430799;39.228,58;420782901121;41.530,33;3450665585848
2017-09-03;39.989,58;3404252274974;42.239,45;4339328910569;42.831,47;4566996385961;41.768,21;682438430799;39.228,58;420782901121;41.530,33;3450665585848
2017-09-04;39.892,00;3395398911327;42.121,30;4327481864028;42.724,54;4555524278558;41.671,17;681935135235;39.119,67;419892421957;41.421,55;3441478801642
2017-09-05;39.839,35;3396449190718;42.073,51;4323208017683;42.668,55;4553125547548;41.627,64;682535375457;39.075,33;419648474242;41.374,82;3438441206454
2017-09-06;39.622,46;3379597535306;41.833,57;4299236835392;42.452,89;4529913299570;41.389,46;678803294509;38.863,18;417687533892;41.157,62;3420572148203
2017-09-07;39.623,15;3380669146246;41.838,88;4299135688294;42.452,64;4529603940240;41.397,16;679227990039;38.874,86;417795383308;41.163,22;3421589409569
2017-09-08;39.477,55;3367502387662;41.686,22;4281253354045;42.296,94;4510915013104;41.252,36;675783514717;38.737,15;416475311768;41.016,74;3408812793464
2017-09-09;39.477,55;3367502387662;41.686,22;4281253354045;42.296,94;4510915013104;41.252,36;675783514717;38.737,15;416475311768;41.016,74;3408812793464
2017-09-10;39.477,55;3367502387662;41.686,22;4281253354045;42.296,94;4510915013104;41.252,36;675783514717;38.737,15;416475311768;41.016,74;3408812793464
2017-09-11;39.643,90;3386774036871;41.866,75;4299720589816;42.485,54;4529795925041;41.420,21;678535929065;38.896,02;418337083814;41.197,40;3424632286407
2017-09-12;40.041,54;3405350624486;42.286,15;4337050010451;42.891,96;4555536100757;41.832,70;683102735492;39.284,58;422467666646;41.587,52;3452687379176
2017-09-13;40.270,90;3423695323957;42.534,73;4365002684235;43.144,18;4583184505217;42.074,03;687212281238;39.499,40;425350449206;41.827,07;3475343192930
2017-09-14;40.338,26;3431261016470;42.615,81;4375179036490;43.217,69;4593997592524;42.148,18;689164666817;39.564,66;426645860207;41.901,08;3485299257719
2017-09-15;40.385,51;3443149258292;42.664,38;4386469171263;43.274,98;4606887883559;42.189,64;696488132515;39.617,94;427406158372;41.947,36;3489181462014
2017-09-16;40.385,51;3443149258292;42.664,38;4386469171263;43.274,98;4606887883559;42.189,64;696488132515;39.617,94;427406158372;41.947,36;3489181462014
2017-09-17;40.385,51;3443149258292;42.664,38;4386469171263;43.274,98;4606887883559;42.189,64;696488132515;39.617,94;427406158372;41.947,36;3489181462014
2017-09-18;40.385,51;3443149258292;42.664,38;4386469171263;43.274,98;4606887883559;42.189,64;696488132515;39.617,94;427406158372;41.947,36;3489181462014
2017-09-19;40.385,51;3443149258292;42.664,38;4386469171263;43.274,98;4606887883559;42.189,64;696488132515;39.617,94;427406158372;41.947,36;3489181462014
2017-09-20;40.514,84;3475301924798;42.803,81;4444826044194;43.412,02;4710902138023;42.336,13;733532885703;39.748,36;432995812304;42.100,97;3511905906859
2017-09-21;40.417,71;3490997442182;42.694,24;4474954433352;43.304,77;4769349739491;42.211,28;766251730087;39.624,32;435571892043;41.986,99;3510887929821
2017-09-22;40.488,07;3504699123110;42.769,26;4495067801539;43.363,68;4795882805082;42.277,29;804155542078;39.690,57;437801623055;42.058,66;3519784200557
2017-09-23;40.488,07;3504699123110;42.769,26;4495067801539;43.363,68;4795882805082;42.277,29;804155542078;39.690,57;437801623055;42.058,66;3519784200557
2017-09-24;40.488,07;3504699123110;42.769,26;4495067801539;43.363,68;4795882805082;42.277,29;804155542078;39.690,57;437801623055;42.058,66;3519784200557
2017-09-25;40.500,81;3508746911775;42.772,75;4498710750509;43.369,41;4802936254969;42.266,26;842474169102;39.691,82;438402782018;42.066,03;3522005443427
2017-09-26;40.498,51;3512352852327;42.785,03;4505530358974;43.397,19;4811912924707;42.260,90;882556681300;39.706,86;438914845754;42.074,97;3524467311289
2017-09-27;40.617,75;3525933908128;42.911,95;4520451179773;43.508,93;4826927889311;42.389,40;893271465474;39.837,16;440767089235;42.189,96;3534896797668
2017-09-28;40.834,98;3546247171219;43.149,59;4548393445567;43.727,66;4852717754806;42.607,78;899075684564;40.040,01;443194003562;42.398,35;3552791279386
2017-09-29;40.835,93;3539868630134;43.151,18;4539924311209;43.742,75;4839285741239;42.613,77;899888335689;40.037,71;442300223941;42.407,27;3545902801883
2017-09-30;40.835,93;3539868630134;43.151,18;4539924311209;43.742,75;4839285741239;42.613,77;899888335689;40.037,71;442300223941;42.407,27;3545902801883
2017-10-01;40.835,93;3539868630134;43.151,18;4539924311209;43.742,75;4839285741239;42.613,77;899888335689;40.037,71;442300223941;42.407,27;3545902801883
2017-10-02;41.088,41;3553960917164;43.410,56;4566921149075;43.988,35;4866000219689;42.862,70;911284484890;40.276,68;444258902699;42.657,74;3569346149556
2017-10-03;41.310,18;3570576368610;43.647,45;4591965876899;44.232,51;4894817704925;43.102,99;917681870198;40.481,57;446666357151;42.881,36;3589548893646
2017-10-04;41.324,45;3601650111923;43.652,20;4646625980621;44.244,55;5010028989679;43.096,28;963440613679;40.477,26;452413399241;42.891,08;3606086740875
2017-10-05;41.204,35;3624083651602;43.510,87;4690812124943;44.108,23;5094844189070;42.961,89;1006276114585;40.349,91;457767304726;42.756,22;3609769362416
2017-10-06;41.165,29;3642696586721;43.476,51;4718729861705;44.067,61;5135085020966;42.933,67;1053715617731;40.319,02;460343984516;42.708,39;3619570640860
2017-10-07;41.165,29;3642696586721;43.476,51;4718729861705;44.067,61;5135085020966;42.933,67;1053715617731;40.319,02;460343984516;42.708,39;3619570640860
2017-10-08;41.165,29;3642696586721;43.476,51;4718729861705;44.067,61;5135085020966;42.933,67;1053715617731;40.319,02;460343984516;42.708,39;3619570640860
2017-10-09;41.165,29;3642696586721;43.476,51;4718729861705;44.067,61;5135085020966;42.933,67;1053715617731;40.319,02;460343984516;42.708,39;3619570640860
2017-10-10;41.310,82;3674892908324;43.637,82;4759820606918;44.231,22;5194631246432;43.091,88;1108397399527;40.458,98;464116692377;42.873,52;3646389778295
2017-10-11;41.275,18;3682045347888;43.612,49;4769632364119;44.203,71;5205751715098;43.057,50;1161498194611;40.438,41;464842675546;42.847,30;3650344134225
2017-10-12;41.192,42;3684829561414;43.532,58;4772986646350;44.129,25;5210803376536;42.983,11;1180750148810;40.356,18;465087683045;42.759,00;3647389800014
2017-10-13;41.131,13;3689266501410;43.464,46;4772974936824;44.066,37;5213670356708;42.907,49;1181835409661;40.301,62;465958494116;42.703,99;3648858609101
2017-10-14;41.131,13;3689266501410;43.464,46;4772974936824;44.066,37;5213670356708;42.907,49;1181835409661;40.301,62;465958494116;42.703,99;3648858609101
2017-10-15;41.131,13;3689266501410;43.464,46;4772974936824;44.066,37;5213670356708;42.907,49;1181835409661;40.301,62;465958494116;42.703,99;3648858609101
2017-10-16;41.064,80;3695351065365;43.385,09;4776176990591;43.987,83;5221481623271;42.843,99;1187316154058;40.242,45;464990535296;42.631,41;3650125444954
2017-10-17;41.052,02;3700977329280;43.373,03;4781058550730;43.965,61;5225958094509;42.810,71;1189579427245;40.212,82;465859464734;42.618,03;3653727338018
2017-10-18;41.127,62;3700069716144;43.440,38;4763540188090;44.044,66;5181090967971;42.883,63;1144188042050;40.286,25;464364510874;42.691,18;3657567639777
2017-10-19;41.316,05;3710188126399;43.645,64;4764171179947;44.236,55;5160750790467;43.085,65;1103529639442;40.465,80;463873669809;42.883,81;3669178235435
2017-10-20;41.247,00;3705967307348;43.573,47;4752988994488;44.166,21;5144453727208;43.038,79;1057037422287;40.396,63;462349729451;42.817,29;3663452626246
2017-10-21;41.247,00;3705967307348;43.573,47;4752988994488;44.166,21;5144453727208;43.038,79;1057037422287;40.396,63;462349729451;42.817,29;3663452626246
2017-10-22;41.247,00;3705967307348;43.573,47;4752988994488;44.166,21;5144453727208;43.038,79;1057037422287;40.396,63;462349729451;42.817,29;3663452626246
2017-10-23;41.465,05;3726881803591;43.804,41;4777873711540;44.403,15;5172258037225;43.282,09;1045946410153;40.603,31;464758628751;43.035,12;3682679529493
2017-10-24;41.541,98;3737013723640;43.868,79;4790116524015;44.480,38;5183281220580;43.348,71;1047394268526;40.664,99;465805700629;43.111,37;3693483933660
2017-10-25;41.560,61;3741053204121;43.900,02;4794997307553;44.508,24;5188974254678;43.392,83;1049706303364;40.694,91;466266526183;43.131,44;3696906115732
2017-10-26;41.485,47;3737348631366;43.811,34;4783688344088;44.440,51;5182086124798;43.293,27;1048218151466;40.609,81;465671138970;43.045,93;3690859520886
2017-10-27;41.485,47;3737348631366;43.811,34;4783688344088;44.440,51;5182086124798;43.293,27;1048218151466;40.609,81;465671138970;43.045,93;3690859520886
2017-10-28;41.485,47;3737348631366;43.811,34;4783688344088;44.440,51;5182086124798;43.293,27;1048218151466;40.609,81;465671138970;43.045,93;3690859520886
2017-10-29;41.485,47;3737348631366;43.811,34;4783688344088;44.440,51;5182086124798;43.293,27;1048218151466;40.609,81;465671138970;43.045,93;3690859520886
2017-10-30;41.477,95;3741453395953;43.816,92;4787759445389;44.427,84;5186825363838;43.311,36;1050142062183;40.612,58;465801194409;43.021,10;3690753118894
2017-10-31;41.864,35;3771249274368;44.248,53;4826403025740;44.872,69;5230053590778;43.726,79;1060529822837;40.985,43;469676947268;43.437,99;3719676841764
2017-11-01;41.864,35;3771249274368;44.248,53;4826403025740;44.872,69;5230053590778;43.726,79;1060529822837;40.985,43;469676947268;43.437,99;3719676841764
2017-11-02;42.024,20;3777040874275;44.347,29;4850086099132;45.036,87;5260455141919;43.893,44;1070749696794;41.146,09;470607431556;43.592,01;3738478086895
2017-11-03;41.791,59;3754609377378;44.179,58;4830964505581;44.803,05;5230481536096;43.677,80;1066430986652;40.923,69;468260997273;43.358,64;3719559328904
2017-11-04;41.791,59;3754609377378;44.179,58;4830964505581;44.803,05;5230481536096;43.677,80;1066430986652;40.923,69;468260997273;43.358,64;3719559328904
2017-11-05;41.791,59;3754609377378;44.179,58;4830964505581;44.803,05;5230481536096;43.677,80;1066430986652;40.923,69;468260997273;43.358,64;3719559328904
2017-11-06;41.682,87;3747325474332;44.066,51;4821757447631;44.698,15;5219763517508;43.563,79;1065272170488;40.821,13;467475808641;43.250,48;3711332116260
2017-11-07;41.909,07;3770302045057;44.294,75;4848936731404;44.923,54;5247905369035;43.798,46;1071910260451;41.036,14;470216914534;43.483,84;3732374390858
2017-11-08;41.874,15;3768411304674;44.265,53;4847810750399;44.942,09;5252930873912;43.762,89;1071853297693;41.014,35;470509042305;43.462,62;3732340722042
2017-11-09;41.777,05;3765068491662;44.164,67;4842518480764;44.802,83;5244130314974;43.648,49;1071211736778;40.919,17;469928706825;43.353,73;3725110647795
2017-11-10;41.666,75;3762735002515;44.049,16;4839333183341;44.725,82;5245751633231;43.543,58;1071739370713;40.809,23;470104476243;43.249,46;3720047053020
2017-11-11;41.666,75;3762735002515;44.049,16;4839333183341;44.725,82;5245751633231;43.543,58;1071739370713;40.809,23;470104476243;43.249,46;3720047053020
2017-11-12;41.666,75;3762735002515;44.049,16;4839333183341;44.725,82;5245751633231;43.543,58;1071739370713;40.809,23;470104476243;43.249,46;3720047053020
2017-11-13;41.498,23;3754165109397;43.890,35;4829916215872;44.564,02;5235271004439;43.364,61;1069725536129;40.651,90;468849466365;43.077,41;3709820747602
2017-11-14;41.410,61;3753728588173;43.807,40;4830920363481;44.463,85;5234452613234;43.276,72;1071263346775;40.578,23;469189379010;42.991,24;3709187205435
2017-11-15;41.202,99;3751486008863;43.599,17;4823327846804;44.287,52;5230302411329;43.079,91;1071517294839;40.389,67;467266121637;42.789,40;3694352363610
2017-11-16;41.010,12;3731843905772;43.408,93;4802688915946;44.071,74;5204560708603;42.889,85;1067093720433;40.206,11;466238447020;42.594,99;3677999264328
2017-11-17;41.285,47;3758903017302;43.691,94;4837984897826;44.335,28;5237815744544;43.162,77;1074798314285;40.458,61;469664593635;42.867,95;3702510314327
2017-11-18;41.285,47;3758903017302;43.691,94;4837984897826;44.335,28;5237815744544;43.162,77;1074798314285;40.458,61;469664593635;42.867,95;3702510314327
2017-11-19;41.285,47;3758903017302;43.691,94;4837984897826;44.335,28;5237815744544;43.162,77;1074798314285;40.458,61;469664593635;42.867,95;3702510314327
2017-11-20;41.421,12;3771435252323;43.841,33;4857406768696;44.483,07;5257751957584;43.309,30;1079291367940;40.583,35;471329765335;43.014,35;3716230433562
2017-11-21;41.493,51;3780226544710;43.922,90;4869987037570;44.578,61;5273456936227;43.427,86;1082983566444;40.685,50;472617355287;43.103,84;3725494265411
2017-11-22;41.688,19;3800293406165;44.134,38;4896551161379;44.777,35;5299954835538;43.677,49;1089575906724;40.870,16;474856245876;43.309,50;3744508789318
2017-11-23;41.707,88;3801773867793;44.146,94;4903198454912;44.800,23;5304350841992;43.678,53;1089774617371;40.872,10;474917779863;43.332,94;3748898859071
2017-11-24;41.478,59;3776831898736;43.912,93;4875829496055;44.560,07;5267419379133;43.464,19;1083758531957;40.667,29;472707342365;43.102,59;3728259529909
2017-11-25;41.478,59;3776831898736;43.912,93;4875829496055;44.560,07;5267419379133;43.464,19;1083758531957;40.667,29;472707342365;43.102,59;3728259529909
2017-11-26;41.478,59;3776831898736;43.912,93;4875829496055;44.560,07;5267419379133;43.464,19;1083758531957;40.667,29;472707342365;43.102,59;3728259529909
2017-11-27;41.521,61;3785039496700;43.949,75;4881482430516;44.606,03;5280647952079;43.518,28;1088018464023;40.710,85;473977633480;43.150,11;3731985471077
2017-11-28;41.517,76;3788160535280;43.941,05;4883714562532;44.605,58;5286572889796;43.516,88;1089123857277;40.706,25;474310058320;43.148,90;3735076973900
2017-11-29;41.846,00;3818486186275;44.296,55;4925050256125;44.945,60;5327222143113;43.886,68;1099040863245;41.034,05;478247299969;43.477,42;3763626181419
2017-11-30;41.821,56;3807881322260;44.282,95;4914928909347;44.963,86;5318995077936;43.880,64;1099149189802;41.014,12;477246188477;43.470,97;3755484801500
2017-12-01;41.730,10;3804146206219;44.207,82;4911198288375;44.884,36;5320341496024;43.792,14;1103266134846;40.933,71;475733830655;43.386,05;3756301619212
2017-12-02;41.730,10;3804146206219;44.207,82;4911198288375;44.884,36;5320341496024;43.792,14;1103266134846;40.933,71;475733830655;43.386,05;3756301619212
2017-12-03;41.730,10;3804146206219;44.207,82;4911198288375;44.884,36;5320341496024;43.792,14;1103266134846;40.933,71;475733830655;43.386,05;3756301619212
2017-12-04;41.800,16;3842106985370;44.292,89;4970949137118;44.957,65;5435963598834;43.862,67;1160203690187;41.013,02;481538385658;43.476,34;3777219670009
2017-12-05;41.859,51;3871258221114;44.330,99;5024695966190;45.000,09;5516641635066;43.888,22;1213141414366;41.055,62;488433181456;43.511,87;3793337845701
2017-12-06;41.889,21;3882652552328;44.361,10;5042841308916;45.034,28;5541277620819;43.920,60;1265344972736;41.090,74;490776316807;43.537,99;3799901545875
2017-12-07;41.656,11;3864574414092;44.112,57;5019458169085;44.769,80;5518631364242;43.712,84;1303705057683;40.873,69;489194771147;43.292,36;3781070369200
2017-12-08;41.656,11;3864574414092;44.112,57;5019458169085;44.769,80;5518631364242;43.712,84;1303705057683;40.873,69;489194771147;43.292,36;3781070369200
2017-12-09;41.656,11;3864574414092;44.112,57;5019458169085;44.769,80;5518631364242;43.712,84;1303705057683;40.873,69;489194771147;43.292,36;3781070369200
2017-12-10;41.656,11;3864574414092;44.112,57;5019458169085;44.769,80;5518631364242;43.712,84;1303705057683;40.873,69;489194771147;43.292,36;3781070369200
2017-12-11;41.956,09;3898104624332;44.442,16;5064580555409;45.114,16;5568044748429;44.029,74;1322709873737;41.166,46;493094174562;43.619,44;3812260901108
2017-12-12;42.186,91;3921790070246;44.687,41;5095836295081;45.372,47;5600062025366;44.262,51;1332223639776;41.390,98;496062102463;43.865,50;3836421130976
2017-12-13;42.256,20;3933688780442;44.751,78;5112783865950;45.426,43;5615340346503;44.287,63;1336803169786;41.450,56;497411004654;43.918,98;3845940706571
2017-12-14;42.104,07;3925862722965;44.608,68;5101691069973;45.269,22;5602837856592;44.141,64;1335359335029;41.289,03;496600799238;43.772,46;3839751644807
2017-12-15;41.739,36;3906201861497;44.205,04;5061019712761;44.869,53;5572656148475;43.741,55;1331680552717;40.932,99;493055266104;43.387,85;3807281858826
2017-12-16;41.739,36;3906201861497;44.205,04;5061019712761;44.869,53;5572656148475;43.741,55;1331680552717;40.932,99;493055266104;43.387,85;3807281858826
2017-12-17;41.739,36;3906201861497;44.205,04;5061019712761;44.869,53;5572656148475;43.741,55;1331680552717;40.932,99;493055266104;43.387,85;3807281858826
2017-12-18;41.743,55;3907758425764;44.209,26;5061819133034;44.842,55;5572975059578;43.760,65;1333842825491;40.937,18;493475579567;43.375,74;3807364042735
2017-12-19;41.848,84;3921516392066;44.279,30;5075868457715;44.882,06;5587492950106;43.742,85;1335758990043;40.924,87;493705637168;43.421,25;3813675215351
2017-12-20;41.753,97;3909887514735;44.158,26;5062029269827;44.816,75;5581000247102;43.639,94;1332234915950;40.845,14;492470394061;43.332,40;3806572020573
2017-12-21;41.709,99;3906639140161;44.125,76;5059679572143;44.779,22;5578117119049;43.589,11;1331106099719;40.831,71;492427739098;43.297,47;3804485202617
2017-12-22;41.698,43;3925177827949;44.103,33;5081265878488;44.753,71;5618243234047;43.564,45;1342870475516;40.824,56;494113999789;43.273,57;3812809049446
2017-12-23;41.698,43;3925177827949;44.103,33;5081265878488;44.753,71;5618243234047;43.564,45;1342870475516;40.824,56;494113999789;43.273,57;3812809049446
2017-12-24;41.698,43;3925177827949;44.103,33;5081265878488;44.753,71;5618243234047;43.564,45;1342870475516;40.824,56;494113999789;43.273,57;3812809049446
2017-12-25;41.698,43;3925177827949;44.103,33;5081265878488;44.753,71;5618243234047;43.564,45;1342870475516;40.824,56;494113999789;43.273,57;3812809049446
2017-12-26;41.839,70;3930269758828;44.256,73;5074193089120;44.915,79;5579645536652;43.734,70;1305329661402;40.977,86;492699591928;43.436,02;3822958918946
2017-12-27;41.741,81;3911408282698;44.136,19;5034632909981;44.787,20;5515253080484;43.609,40;1263988796368;40.875,54;488180039610;43.325,13;3806992307852
2017-12-28;41.643,70;3903954360755;44.033,05;5021105448589;44.675,13;5499098256828;43.490,25;1218136486006;40.764,58;486022692075;43.212,39;3796902278427
2017-12-29;41.749,47;3906995059024;44.149,62;5024624730169;44.790,45;5502993342242;43.576,89;1180026582933;40.852,62;486300563137;43.326,16;3798641469846
2017-12-30;41.749,47;3906995059024;44.149,62;5024624730169;44.790,45;5502993342242;43.576,89;1180026582933;40.852,62;486300563137;43.326,16;3798641469846
2017-12-31;41.749,47;3906995059024;44.149,62;5024624730169;44.790,45;5502993342242;43.576,89;1180026582933;40.852,62;486300563137;43.326,16;3798641469846

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2018-01-01;41.749,47;3906995059024;44.149,62;5024624730169;44.790,45;5502993342242;43.576,89;1180026582933;40.852,62;486300563137;43.326,16;3798641469846
2018-01-02;41.802,25;3916257151948;44.207,99;5045430313806;44.839,67;5518480796318;43.642,58;1183761330717;40.899,59;483364402166;43.355,66;3807643873130
2018-01-03;41.841,35;3919744658421;44.239,58;5050397038242;44.850,09;5520605573705;43.629,45;1185923044226;40.922,07;483926282357;43.375,67;3808408772726
2018-01-04;41.850,20;3921695701752;44.247,48;5055142743851;44.838,63;5522520372325;43.619,70;1186899948994;40.918,21;484100782909;43.368,01;3807866447277
2018-01-05;42.072,05;3945627234449;44.474,13;5085324373807;45.085,63;5557174303819;43.854,92;1194965433572;41.130,65;486975948493;43.606,07;3830335188379
2018-01-06;42.072,05;3945627234449;44.474,13;5085324373807;45.085,63;5557174303819;43.854,92;1194965433572;41.130,65;486975948493;43.606,07;3830335188379
2018-01-07;42.072,05;3945627234449;44.474,13;5085324373807;45.085,63;5557174303819;43.854,92;1194965433572;41.130,65;486975948493;43.606,07;3830335188379
2018-01-08;42.409,59;3980299577755;44.832,23;5137084300331;45.442,33;5608706665897;44.207,72;1206980182448;41.450,75;491206589823;43.944,34;3862588060497
