
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2020-12-27;39.850,42;5824042949971;41.676,72;3834395360941;42.606,97;6730651876760;40.166,62;585607066225;38.037,29;977608197269;39.269,10;8740080882491;42.866,76;12849214090
2020-12-28;39.826,97;5821359246218;41.638,86;3830713373806;42.559,58;6725242057705;40.132,13;574596339496;38.007,96;976805887843;39.226,88;8633844323662;42.827,25;12855030863
2020-12-29;39.882,01;5757951560729;41.703,07;3808679645627;42.604,74;6684887737675;40.193,41;575136704828;38.056,54;976531719662;39.273,91;8645694431848;42.910,54;12848711700
2020-12-30;39.977,99;5758615527248;41.785,44;3825873158000;42.718,27;6749229402231;40.278,10;577981588885;38.144,48;960614739028;39.374,77;8724759397500;42.985,70;12864560654
2020-12-31;40.094,24;5811509436983;41.913,81;3832141416146;42.845,25;6768377033688;40.405,41;579041690355;38.256,01;963404926457;39.510,19;8754436129887;43.130,18;12920310561

Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2021-01-01;40.094,24;5811509436983;41.913,81;3832141416146;42.845,25;6768377033688;40.405,41;579041690355;38.256,01;963404926457;39.510,19;8754436129887;43.130,18;12920310561
2021-01-02;40.094,24;5811509436983;41.913,81;3832141416146;42.845,25;6768377033688;40.405,41;579041690355;38.256,01;963404926457;39.510,19;8754436129887;43.130,18;12920310561
2021-01-03;40.094,24;5811509436983;41.913,81;3832141416146;42.845,25;6768377033688;40.405,41;579041690355;38.256,01;963404926457;39.510,19;8754436129887;43.130,18;12920310561
2021-01-04;40.124,93;5812153859947;41.947,63;3830274630752;42.880,38;6757504324332;40.438,15;578417863013;38.282,01;965035067674;39.541,10;8651735372409;43.159,02;13018285002
2021-01-05;40.154,82;5793942062436;41.977,32;3830327824054;42.885,84;6744632307173;40.451,73;578458979848;38.311,01;965732692069;39.572,64;8656985176086;43.176,01;13031949924
2021-01-06;40.224,13;5803191661220;42.050,38;3835086341977;42.957,89;6735690947905;40.523,24;577802272577;38.375,33;965573249699;39.639,57;8656999696754;43.270,12;13239874425
2021-01-07;40.264,63;5786594145553;42.099,30;3835698725517;43.015,09;6740131684792;40.571,03;578023839584;38.407,09;964948731815;39.671,76;8664300395869;43.324,10;13189659812
2021-01-08;40.414,71;5806600317251;42.264,71;3848585852538;43.166,23;6754552745713;40.733,40;579451607370;38.542,84;966221760943;39.821,33;8695122413572;43.499,14;13128662232
2021-01-09;40.414,71;5806600317251;42.264,71;3848585852538;43.166,23;6754552745713;40.733,40;579451607370;38.542,84;966221760943;39.821,33;8695122413572;43.499,14;13128662232
2021-01-10;40.414,71;5806600317251;42.264,71;3848585852538;43.166,23;6754552745713;40.733,40;579451607370;38.542,84;966221760943;39.821,33;8695122413572;43.499,14;13128662232
2021-01-11;40.589,79;5830422342811;42.458,27;3856667412700;43.356,71;6783593624709;40.871,74;580867849767;38.710,25;969781852726;40.003,27;8727421247048;43.676,15;13166918331
2021-01-12;40.460,86;5788189909553;42.324,03;3837489422561;43.209,40;6757243204298;40.755,36;579308669028;38.578,26;965969234506;39.872,87;8670342173167;43.521,43;13108506444
2021-01-13;40.661,31;5816720019014;42.522,66;3855371999613;43.408,09;6774089196728;40.932,65;581785151969;38.751,57;969596395543;40.076,92;8716017100601;43.718,78;13299406588
2021-01-14;40.917,94;5847419010780;42.774,56;3877101480173;43.669,16;6808285838349;41.180,81;585267801579;38.986,92;971099078796;40.328,66;8760061922395;43.993,23;13462475973
2021-01-15;40.865,19;5839499635279;42.737,70;3873716754499;43.618,67;6792868146473;41.128,60;583463698633;38.935,55;971853398817;40.284,97;8738969581583;43.947,54;13571999582
2021-01-16;40.865,19;5839499635279;42.737,70;3873716754499;43.618,67;6792868146473;41.128,60;583463698633;38.935,55;971853398817;40.284,97;8738969581583;43.947,54;13571999582
2021-01-17;40.865,19;5839499635279;42.737,70;3873716754499;43.618,67;6792868146473;41.128,60;583463698633;38.935,55;971853398817;40.284,97;8738969581583;43.947,54;13571999582
2021-01-18;40.840,50;5834926540711;42.722,70;3870716587028;43.595,12;6786909320478;41.095,01;582801488142;38.921,77;970889622705;40.266,79;8735085126443;43.913,09;13556655686
2021-01-19;40.859,71;5832320452141;42.737,58;3871396914516;43.618,65;6789240258259;41.112,54;581874100952;38.947,46;971028733188;40.291,37;8739922630047;43.921,32;13471068072
2021-01-20;40.980,63;5847808946858;42.859,89;3881708641937;43.732,97;6801354008557;41.267,33;583819401240;39.052,62;973148058866;40.422,86;8768099760395;44.037,24;13399300383
2021-01-21;41.024,28;5851310916287;42.900,87;3885059202851;43.782,64;6811052392574;41.317,47;584716830237;39.093,26;974059538447;40.471,57;8779607451472;44.085,20;13421636877
2021-01-22;40.914,42;5834314954870;42.789,13;3875207244442;43.646,28;6784939176373;41.209,98;582594199031;38.986,85;970815249136;40.351,88;8737891616793;43.976,78;13382696516
2021-01-23;40.914,42;5834314954870;42.789,13;3875207244442;43.646,28;6784939176373;41.209,98;582594199031;38.986,85;970815249136;40.351,88;8737891616793;43.976,78;13382696516
2021-01-24;40.914,42;5834314954870;42.789,13;3875207244442;43.646,28;6784939176373;41.209,98;582594199031;38.986,85;970815249136;40.351,88;8737891616793;43.976,78;13382696516
2021-01-25;40.992,44;5843758699579;42.872,74;3882791984353;43.748,44;6801442916649;41.288,56;583164177328;39.076,90;972753923922;40.458,17;8760430450835;44.044,11;13481552045
2021-01-26;41.170,67;5866122184239;43.062,57;3899184587903;43.935,55;6829905050736;41.489,89;586269455139;39.255,20;976852510727;40.646,92;8801475802549;44.243,16;13497624646
2021-01-27;41.152,67;5864657524850;43.051,91;3897833661780;43.923,85;6825455029160;41.476,42;585762765732;39.233,11;976477134990;40.642,09;8801838255013;44.227,91;13492584216
2021-01-28;41.089,36;5851174753006;43.002,62;3892385498492;43.857,20;6814885898198;41.413,74;584777644479;39.190,98;974902534486;40.580,14;8787724279293;44.165,56;13468110367
2021-01-29;41.155,96;5893282715219;43.074,42;3926123067403;43.918,36;6863985201695;41.497,72;588135336696;39.253,17;978424930332;40.669,01;8858547864012;44.231,88;13545367990
2021-01-30;41.155,96;5893282715219;43.074,42;3926123067403;43.918,36;6863985201695;41.497,72;588135336696;39.253,17;978424930332;40.669,01;8858547864012;44.231,88;13545367990
2021-01-31;41.155,96;5893282715219;43.074,42;3926123067403;43.918,36;6863985201695;41.497,72;588135336696;39.253,17;978424930332;40.669,01;8858547864012;44.231,88;13545367990
2021-02-01;40.945,43;5861712299555;42.851,90;3906562261442;43.693,82;6828746839834;41.293,56;584657125225;39.063,38;974894674915;40.432,19;8805890855043;44.008,49;13464821929
2021-02-02;40.945,94;5861857469819;42.870,75;3914793327518;43.710,23;6835814763881;41.273,95;585507385179;39.045,62;974543183372;40.423,60;8804586825210;43.994,66;13468317488
2021-02-03;41.165,10;5893523695162;43.114,04;3937522974660;43.942,14;6868891668515;41.506,16;588644608761;39.254,03;979540506618;40.639,12;8853233255329;44.256,58;13403058012
2021-02-04;41.179,11;5895868762929;43.124,80;3937871467534;43.982,26;6874853569850;41.499,87;588448191248;39.276,25;980093760359;40.675,73;8860725182220;44.234,10;13407964452
2021-02-05;41.294,61;5913745378578;43.253,39;3949549463944;44.088,44;6886985165863;41.643,04;590000145706;39.392,72;982572214876;40.805,12;8879016875785;44.387,74;13605073451
2021-02-06;41.294,61;5913745378578;43.253,39;3949549463944;44.088,44;6886985165863;41.643,04;590000145706;39.392,72;982572214876;40.805,12;8879016875785;44.387,74;13605073451
2021-02-07;41.294,61;5913745378578;43.253,39;3949549463944;44.088,44;6886985165863;41.643,04;590000145706;39.392,72;982572214876;40.805,12;8879016875785;44.387,74;13605073451
2021-02-08;41.423,92;5931693880011;43.379,45;3961343915566;44.225,47;6907494229881;41.748,33;591003849188;39.511,05;985189740657;40.939,97;8908738933347;44.508,31;13582654403
2021-02-09;41.550,55;5947188723378;43.501,93;3971763880677;44.353,97;6928251371563;41.879,62;592733353211;39.625,96;987831327339;41.065,48;8935522386902;44.631,73;13652599819
2021-02-10;41.639,33;5958590979414;43.583,78;3976776190528;44.463,58;6941042301326;41.943,12;592874776733;39.692,89;989023486829;41.145,72;8943645316253;44.715,85;13659114463
2021-02-11;41.722,75;5947878272956;43.679,18;3976129658009;44.541,04;6948072499684;42.045,23;594208534191;39.767,28;990861987815;41.229,24;8962414094066;44.815,54;13687772859
2021-02-12;41.735,45;5948608750471;43.693,72;3975105231156;44.550,15;6941704095020;42.045,87;594471016158;39.783,73;991485087375;41.243,51;8934771881730;44.834,07;13706466472
2021-02-13;41.735,45;5948608750471;43.693,72;3975105231156;44.550,15;6941704095020;42.045,87;594471016158;39.783,73;991485087375;41.243,51;8934771881730;44.834,07;13706466472
2021-02-14;41.735,45;5948608750471;43.693,72;3975105231156;44.550,15;6941704095020;42.045,87;594471016158;39.783,73;991485087375;41.243,51;8934771881730;44.834,07;13706466472
2021-02-15;41.794,48;5967389709333;43.758,51;3978979826891;44.607,09;6945741648241;42.103,51;592941752912;39.830,84;990386194186;41.299,70;8948665276815;44.876,60;13927271695
2021-02-16;41.753,83;5968235671175;43.708,72;3977173272472;44.549,07;6931465981842;42.053,73;593033558467;39.782,96;989473362618;41.256,16;8942956344676;44.815,54;13940003938
2021-02-17;41.603,13;5948258947931;43.542,39;3960629060299;44.392,30;6905088094858;41.911,36;590939095837;39.649,67;986152371884;41.096,67;8909030555196;44.658,76;13887384909
2021-02-18;41.449,22;5923402895175;43.382,67;3945234503433;44.218,05;6875455533711;41.758,10;587509511336;39.490,24;981821206854;40.913,69;8869712057729;44.486,51;13820218224
2021-02-19;41.192,47;5886043556789;43.123,07;3920249845804;43.950,25;6830747139448;41.478,83;583142781149;39.261,49;975639900530;40.663,99;8808617418469;44.194,04;13636473170
2021-02-20;41.192,47;5886043556789;43.123,07;3920249845804;43.950,25;6830747139448;41.478,83;583142781149;39.261,49;975639900530;40.663,99;8808617418469;44.194,04;13636473170
2021-02-21;41.192,47;5886043556789;43.123,07;3920249845804;43.950,25;6830747139448;41.478,83;583142781149;39.261,49;975639900530;40.663,99;8808617418469;44.194,04;13636473170
2021-02-22;41.011,19;5860114553937;42.925,74;3901429462635;43.760,68;6801073093803;41.292,73;581349178349;39.081,30;970701941478;40.467,50;8767184337121;43.993,13;13533845535
2021-02-23;40.749,76;5821649151717;42.659,00;3875380868739;43.492,51;6760976480861;41.044,19;577445617193;38.853,95;964644092120;40.214,92;8712202064419;43.701,69;13482227394
2021-02-24;40.529,74;5791062802728;42.415,14;3852597214485;43.229,99;6717013918166;40.831,35;574150824395;38.621,95;958575272673;39.952,42;8654860057861;43.475,72;13404557583
2021-02-25;40.319,06;5760837756569;42.197,48;3833144459201;43.005,44;6681877961747;40.607,37;570716080863;38.419,59;953723611842;39.715,59;8604235725487;43.247,53;13325937787
2021-02-26;40.061,28;5752458591929;41.930,86;3822006407163;42.739,11;6674751109252;40.351,87;568684643749;38.167,13;949351981370;39.441,73;8588407844684;42.964,76;13236819177
2021-02-27;40.061,28;5752458591929;41.930,86;3822006407163;42.739,11;6674751109252;40.351,87;568684643749;38.167,13;949351981370;39.441,73;8588407844684;42.964,76;13236819177
2021-02-28;40.061,28;5752458591929;41.930,86;3822006407163;42.739,11;6674751109252;40.351,87;568684643749;38.167,13;949351981370;39.441,73;8588407844684;42.964,76;13236819177
2021-03-01;40.102,04;5757693790951;41.979,51;3825667637838;42.774,51;6679566534412;40.405,83;568380249960;38.225,26;951490312213;39.500,26;8597712310400;43.030,30;13232834793
2021-03-02;40.397,94;5796131596856;42.294,32;3853132601644;43.096,66;6725404724213;40.699,39;572528686643;38.505,19;958409127118;39.805,51;8661851037485;43.352,92;13345398944
2021-03-03;40.569,50;5811007186129;42.492,69;3859731026891;43.278,20;6749617289878;40.861,74;574327472414;38.660,46;961637153636;39.987,53;8701689173058;43.525,79;13326813532
2021-03-04;40.477,68;5789328823948;42.401,20;3847424402864;43.166,37;6729052630984;40.790,17;572032681063;38.561,42;958725976695;39.894,86;8679238960371;43.429,52;13270017003
2021-03-05;40.269,98;5751024950903;42.200,30;3826557338549;42.941,11;6684779526836;40.566,44;567522669973;38.366,72;953587644860;39.694,60;8625914530295;43.198,19;13238511694
2021-03-06;40.269,98;5751024950903;42.200,30;3826557338549;42.941,11;6684779526836;40.566,44;567522669973;38.366,72;953587644860;39.694,60;8625914530295;43.198,19;13238511694
2021-03-07;40.269,98;5751024950903;42.200,30;3826557338549;42.941,11;6684779526836;40.566,44;567522669973;38.366,72;953587644860;39.694,60;8625914530295;43.198,19;13238511694
2021-03-08;39.980,51;5707082764527;41.893,72;3797559882301;42.633,34;6634725598269;40.294,66;563900580102;38.093,23;946618045074;39.400,59;8561618059517;42.866,06;13143297793
2021-03-09;39.804,31;5677716564324;41.730,41;3780202072298;42.455,73;6608348652646;40.134,91;561676347707;37.936,09;942872845257;39.222,95;8523674412490;42.705,29;13081209347
2021-03-10;39.879,05;5686973375977;41.799,94;3786729803034;42.531,50;6616258621147;40.192,13;562567659845;38.010,54;944178626982;39.306,24;8535047026252;42.781,71;13108419149
2021-03-11;39.975,58;5697629841522;41.887,47;3785999367192;42.627,48;6629809919962;40.283,81;564321362432;38.100,99;946270978831;39.398,10;8551030247243;42.889,50;13218859306
2021-03-12;40.089,13;5695701454046;41.994,48;3796250690044;42.746,36;6639616043438;40.383,86;565922122924;38.203,85;948617743215;39.514,51;8547849074981;42.988,02;13385425483
2021-03-13;40.089,13;5695701454046;41.994,48;3796250690044;42.746,36;6639616043438;40.383,86;565922122924;38.203,85;948617743215;39.514,51;8547849074981;42.988,02;13385425483
2021-03-14;40.089,13;5695701454046;41.994,48;3796250690044;42.746,36;6639616043438;40.383,86;565922122924;38.203,85;948617743215;39.514,51;8547849074981;42.988,02;13385425483
2021-03-15;39.983,19;5680096922485;41.893,45;3784965860690;42.657,13;6623329001475;40.277,65;564100597388;38.116,62;943999923688;39.407,88;8526256011895;42.861,67;13534755168
2021-03-16;39.969,91;5678429530642;41.872,05;3784785624715;42.640,03;6613672212294;40.244,27;564390219236;38.100,89;944349301904;39.389,67;8526102998113;42.833,41;13646594693
2021-03-17;40.037,37;5687690862345;41.929,37;3790160055422;42.706,54;6623081088578;40.319,12;565699908326;38.165,13;945636767814;39.461,95;8541812392944;42.910,63;13737609124
2021-03-18;40.118,21;5696288868993;42.019,50;3798522287301;42.802,53;6636682306349;40.420,92;566028298819;38.249,02;947636803648;39.551,06;8561406380155;43.013,35;13726782606
2021-03-19;39.854,40;5656813221576;41.741,85;3773190200759;42.527,13;6590599776174;40.140,37;561964797309;37.981,63;940632789074;39.254,54;8490589839664;42.731,68;13920085384
2021-03-20;39.854,40;5656813221576;41.741,85;3773190200759;42.527,13;6590599776174;40.140,37;561964797309;37.981,63;940632789074;39.254,54;8490589839664;42.731,68;13920085384
2021-03-21;39.854,40;5656813221576;41.741,85;3773190200759;42.527,13;6590599776174;40.140,37;561964797309;37.981,63;940632789074;39.254,54;8490589839664;42.731,68;13920085384
2021-03-22;39.750,00;5641035525359;41.618,77;3761378426001;42.409,95;6572071382698;40.028,22;560545908216;37.876,84;938086472929;39.139,57;8464770466164;42.608,69;13909252288
2021-03-23;39.671,54;5629661504205;41.548,56;3754267961831;42.334,75;6561968088303;39.958,95;559317993114;37.806,02;936724604537;39.061,72;8448723933500;42.551,30;13894271788
2021-03-24;39.682,47;5630883413916;41.554,63;3752362481149;42.339,34;6560035381271;39.968,34;559389382773;37.822,65;936199381348;39.079,98;8451725800799;42.545,37;13886908002
2021-03-25;39.548,51;5609622907483;41.424,51;3739733231560;42.206,23;6538530104934;39.841,38;557549172410;37.706,97;933339162288;38.964,28;8426474560328;42.404,65;13906059596
2021-03-26;39.447,69;5592456160056;41.314,51;3727832616738;42.099,77;6518146323646;39.770,50;556700016470;37.607,59;930627486557;38.840,25;8393933570802;42.309,42;13888478273
2021-03-27;39.447,69;5592456160056;41.314,51;3727832616738;42.099,77;6518146323646;39.770,50;556700016470;37.607,59;930627486557;38.840,25;8393933570802;42.309,42;13888478273
2021-03-28;39.447,69;5592456160056;41.314,51;3727832616738;42.099,77;6518146323646;39.770,50;556700016470;37.607,59;930627486557;38.840,25;8393933570802;42.309,42;13888478273
2021-03-29;39.326,22;5574456797087;41.150,71;3711973438012;41.965,02;6497070093907;39.640,03;555059926665;37.457,88;927004900263;38.663,01;8355297773236;42.161,77;13894331222
2021-03-30;39.477,83;5595014009800;41.302,52;3727122327125;42.121,24;6521753305423;39.793,38;557294128046;37.608,81;930891558531;38.822,30;8390523500973;42.348,91;13968718337
2021-03-31;39.387,80;5615380737593;41.221,29;3737523580984;42.032,85;6552787813852;39.691,60;557628985303;37.533,40;930602561486;38.731,60;8429722709839;42.233,97;13934755960
2021-04-01;39.324,68;5602757985269;41.145,83;3728292885876;41.965,92;6539679666188;39.623,53;553538980129;37.485,33;929895439820;38.675,45;8407102586009;42.187,39;26049822330
2021-04-02;39.324,68;5602757985269;41.145,83;3728292885876;41.965,92;6539679666188;39.623,53;553538980129;37.485,33;929895439820;38.675,45;8407102586009;42.187,39;26049822330
2021-04-03;39.324,68;5602757985269;41.145,83;3728292885876;41.965,92;6539679666188;39.623,53;553538980129;37.485,33;929895439820;38.675,45;8407102586009;42.187,39;26049822330
2021-04-04;39.324,68;5602757985269;41.145,83;3728292885876;41.965,92;6539679666188;39.623,53;553538980129;37.485,33;929895439820;38.675,45;8407102586009;42.187,39;26049822330
2021-04-05;39.370,12;5608729656257;41.186,32;3733537836767;42.031,10;6548750532118;39.671,02;554420106228;37.524,32;931002344310;38.730,37;8419536442125;42.225,41;26087484277
2021-04-06;39.635,57;5643612126197;41.461,97;3757129159790;42.308,85;6592195519574;39.923,08;557557384729;37.787,67;937462049975;38.996,56;8476809618589;42.468,31;26299543395
2021-04-07;39.806,23;5667876422304;41.649,10;3772762099378;42.498,29;6618622233109;40.096,59;560071119991;37.955,39;941308707003;39.186,40;8520933677774;42.628,29;26402138729
2021-04-08;39.760,95;5659128145195;41.598,07;3766839292865;42.438,07;6607686733952;40.037,59;559315366775;37.905,76;940207399549;39.135,42;8509608496725;42.565,29;26365644768
2021-04-09;39.743,11;5653933085252;41.585,68;3764568350847;42.429,57;6603392973326;40.011,39;558910665776;37.892,86;939815464428;39.132,35;8486635186796;42.539,65;26325211145
2021-04-10;39.743,11;5653933085252;41.585,68;3764568350847;42.429,57;6603392973326;40.011,39;558910665776;37.892,86;939815464428;39.132,35;8486635186796;42.539,65;26325211145
2021-04-11;39.743,11;5653933085252;41.585,68;3764568350847;42.429,57;6603392973326;40.011,39;558910665776;37.892,86;939815464428;39.132,35;8486635186796;42.539,65;26325211145
2021-04-12;39.719,06;5651494389601;41.567,91;3755298308260;42.411,20;6600520400854;40.000,50;559245574416;37.872,97;939382630186;39.103,36;8482154718345;42.532,21;26339826220
2021-04-13;39.556,95;5610085226367;41.398,56;3739759711581;42.236,10;6571554807625;39.844,97;557349371589;37.728,48;931419832397;38.939,21;8447849084611;42.361,41;26256482841
2021-04-14;39.431,57;5596245058598;41.252,21;3727239079314;42.084,37;6542895143539;39.711,38;556613530152;37.595,63;928355584397;38.799,92;8408305266975;42.226,08;26351056200
2021-04-15;39.354,56;5585498727960;41.154,84;3716148033019;41.999,53;6526538163505;39.625,21;554501435884;37.501,55;928090144138;38.703,29;8384222948142;42.118,47;26918083734
2021-04-16;39.435,73;5596109772306;41.252,52;3723698332103;42.088,76;6531278216284;39.710,74;554920167437;37.586,02;929846088585;38.797,76;8400368200819;42.237,98;26908785374
2021-04-17;39.435,73;5596109772306;41.252,52;3723698332103;42.088,76;6531278216284;39.710,74;554920167437;37.586,02;929846088585;38.797,76;8400368200819;42.237,98;26908785374
2021-04-18;39.435,73;5596109772306;41.252,52;3723698332103;42.088,76;6531278216284;39.710,74;554920167437;37.586,02;929846088585;38.797,76;8400368200819;42.237,98;26908785374
2021-04-19;39.653,31;5625284044952;41.499,74;3744480372136;42.313,70;6564595425910;39.917,21;557676921109;37.799,19;935139774016;39.017,99;8447352318603;42.469,65;27095285136
2021-04-20;39.629,76;5612219871989;41.476,47;3737947454315;42.290,36;6553618311765;39.901,60;555505174102;37.783,60;934642164012;39.004,61;8441799795258;42.433,09;27064910351
2021-04-21;39.501,47;5592411969752;41.341,64;3724025064166;42.146,23;6528122129160;39.774,98;553192057247;37.653,38;930521041683;38.878,89;8412320319852;42.297,35;26615625310
2021-04-22;39.425,00;5576950065695;41.264,75;3714562158871;42.069,04;6514189526409;39.699,72;552122730028;37.584,48;928391292221;38.800,39;8395055643387;42.225,24;26079734027
2021-04-23;39.436,09;5577593616732;41.264,56;3711461363384;42.076,82;6511757328413;39.722,17;552162726075;37.594,79;928046356960;38.795,81;8388747866282;42.225,08;25797831758
2021-04-24;39.436,09;5577593616732;41.264,56;3711461363384;42.076,82;6511757328413;39.722,17;552162726075;37.594,79;928046356960;38.795,81;8388747866282;42.225,08;25797831758
2021-04-25;39.436,09;5577593616732;41.264,56;3711461363384;42.076,82;6511757328413;39.722,17;552162726075;37.594,79;928046356960;38.795,81;8388747866282;42.225,08;25797831758
2021-04-26;39.664,50;5609165432165;41.497,20;3731891678333;42.322,68;6548611291004;39.950,26;555099322502;37.809,86;933404126452;39.025,67;8438269253543;42.475,23;25847109014
2021-04-27;39.470,36;5576263803400;41.291,51;3712839106071;42.115,25;6514713049720;39.791,69;552363310987;37.622,42;929104691008;38.818,64;8391425256823;42.263,01;25193582438
2021-04-28;39.111,60;5522399284418;40.920,58;3676547169041;41.749,55;6456301295742;39.439,76;547063054169;37.279,60;920124235362;38.452,69;8311893030779;41.833,64;24617345067
2021-04-29;38.844,33;5482306743456;40.635,08;3654924878697;41.470,98;6412375272946;39.169,14;542834137167;37.021,08;913732375710;38.168,72;8251339533131;41.507,61;24258994931
2021-04-30;38.697,11;5493982946146;40.490,27;3657343290618;41.314,48;6432787257766;39.008,07;540998803392;36.868,42;911772891033;38.017,56;8264851185538;41.355,53;24307070454
2021-05-01;38.697,11;5493982946146;40.490,27;3657343290618;41.314,48;6432787257766;39.008,07;540998803392;36.868,42;911772891033;38.017,56;8264851185538;41.355,53;24307070454
2021-05-02;38.697,11;5493982946146;40.490,27;3657343290618;41.314,48;6432787257766;39.008,07;540998803392;36.868,42;911772891033;38.017,56;8264851185538;41.355,53;24307070454
2021-05-03;38.638,35;5481726109356;40.440,72;3647198919315;41.228,51;6418343575153;38.945,84;539305718202;36.836,19;912271496992;37.974,39;8253522514880;41.329,00;24375829806
2021-05-04;38.643,18;5478070575287;40.448,46;3646405660296;41.241,20;6417582819560;38.954,94;539291750161;36.846,51;912922803973;37.997,72;8243606910297;41.329,02;24448841520
2021-05-05;38.818,44;5357805665671;40.638,76;3660471789844;41.456,87;6447554053894;39.061,09;512833806362;36.992,87;915819291083;38.193,62;8235170937315;41.472,47;24619631240
2021-05-06;39.050,32;5358921348396;40.884,58;3625882123494;41.720,47;6304748797182;39.284,66;516134364832;37.212,14;921363619724;38.440,84;8173815187472;41.723,36;24902657362
2021-05-07;39.137,58;5336104662069;40.981,27;3620404459679;41.796,87;6281487271898;39.359,38;511867436229;37.283,41;882304343506;38.509,76;8187117795508;41.820,34;23920058524
2021-05-08;39.137,58;5336104662069;40.981,27;3620404459679;41.796,87;6281487271898;39.359,38;511867436229;37.283,41;882304343506;38.509,76;8187117795508;41.820,34;23920058524
2021-05-09;39.137,58;5336104662069;40.981,27;3620404459679;41.796,87;6281487271898;39.359,38;511867436229;37.283,41;882304343506;38.509,76;8187117795508;41.820,34;23920058524
2021-05-10;39.213,74;5325292564711;41.065,76;3620889370833;41.894,27;6293543799306;39.424,38;507949644757;37.360,40;882778003805;38.595,33;7922251515921;41.907,07;24130586503
2021-05-11;39.220,05;5312883894737;41.068,08;3607096069003;41.889,64;6267855927971;39.422,06;507125344788;37.351,29;882761039271;38.594,10;7916611586309;41.911,70;24163273749
2021-05-12;39.272,76;5309653818064;41.125,11;3605813317327;41.937,62;6269588363464;39.471,77;508885405000;37.403,41;883408854457;38.648,42;7928797096703;41.974,23;23803670722
2021-05-13;39.095,89;5252164687124;40.947,09;3585127867193;41.750,36;6220338098391;39.330,36;507298647227;37.236,21;874897470306;38.468,65;7885315560541;41.800,05;23733251932
2021-05-14;39.157,99;5259393981261;41.017,17;3590053827990;41.804,65;6203033522017;39.391,94;508562839502;37.291,65;875692745082;38.539,68;7868991676159;41.873,41;23469677246
2021-05-15;39.157,99;5259393981261;41.017,17;3590053827990;41.804,65;6203033522017;39.391,94;508562839502;37.291,65;875692745082;38.539,68;7868991676159;41.873,41;23469677246
2021-05-16;39.157,99;5259393981261;41.017,17;3590053827990;41.804,65;6203033522017;39.391,94;508562839502;37.291,65;875692745082;38.539,68;7868991676159;41.873,41;23469677246
2021-05-17;39.167,14;5262445906174;41.012,00;3588714988546;41.799,25;6205229674106;39.388,09;503255977299;37.300,95;859185635259;38.533,93;7869410607861;41.867,18;23378608395
2021-05-18;38.883,82;5216371808732;40.716,18;3561125678554;41.482,32;6158573193652;39.117,72;498838269823;37.013,02;851727166421;38.211,72;7802799115443;41.569,15;23302858440
2021-05-19;38.857,10;5211548930243;40.701,74;3559348542460;41.473,81;6144010436978;39.093,06;498251232668;36.997,47;850700845274;38.216,13;7804155615504;41.546,72;23405249233
2021-05-20;38.590,51;5160218034051;40.426,15;3531800408192;41.187,35;6101063771782;38.852,48;494256843429;36.736,89;844417224941;37.940,27;7680813693161;41.282,38;23347561613
2021-05-21;38.590,51;5160218034051;40.426,15;3531800408192;41.187,35;6101063771782;38.852,48;494256843429;36.736,89;844417224941;37.940,27;7680813693161;41.282,38;23347561613
2021-05-22;38.590,51;5160218034051;40.426,15;3531800408192;41.187,35;6101063771782;38.852,48;494256843429;36.736,89;844417224941;37.940,27;7680813693161;41.282,38;23347561613
2021-05-23;38.590,51;5160218034051;40.426,15;3531800408192;41.187,35;6101063771782;38.852,48;494256843429;36.736,89;844417224941;37.940,27;7680813693161;41.282,38;23347561613
2021-05-24;38.592,56;5159807112483;40.437,37;3531695711209;41.180,89;6089521568313;38.853,69;493973869433;36.739,39;844215504316;37.928,83;7677566767372;41.277,09;23249702900
2021-05-25;38.474,78;5136351181858;40.291,46;3517059569196;41.019,48;6065272522558;38.732,88;492027237057;36.589,71;836841913338;37.739,01;7639715266030;41.108,16;23354189719
2021-05-26;38.433,59;5129879966665;40.237,18;3510131100554;40.973,07;6050733994149;38.676,71;491013412716;36.520,45;834880724427;37.647,69;7620650092332;41.064,67;23466593892
2021-05-27;38.517,83;5130982632205;40.334,23;3515384982341;41.065,45;6062915912643;38.743,33;491825759832;36.606,02;836792320007;37.786,44;7647790039528;41.154,65;23496014218
2021-05-28;38.577,83;5135595747436;40.395,57;3517179026708;41.131,65;6060578940304;38.793,91;492086177339;36.679,86;836111913814;37.838,87;7636063877906;41.199,09;23803978423
2021-05-29;38.577,83;5135595747436;40.395,57;3517179026708;41.131,65;6060578940304;38.793,91;492086177339;36.679,86;836111913814;37.838,87;7636063877906;41.199,09;23803978423
